用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
南吕庚辰,保密,"第一 姜萍数学符号都抄不对
第二 姜萍数学月考不及格
第三 竞赛是用LaTeX作答，而姜萍连电脑都没有。
竞赛题压根就不是她做的",为什么比是什么更重要,二级评论,6,1,2024-11-05 20:20:32
你b枣点4了蒜了,保密,想在大众面前塑造一个中专数学天才的形象，结果被扒出来是个连月考都不及格的人，那被大伙指责不是很正常？更何况当初一堆无良媒体不经考察便大肆吹捧，还有一大堆蠢猪大肆攻击质疑者，现在被清算不是很正常吗,为什么比是什么更重要,二级评论,5,0,2024-11-05 20:52:28
御坂16889号,男,乐，别的考生也站出来说自己是数学天才，作业看一眼就知道没有做的意义了？,为什么比是什么更重要,二级评论,5,0,2024-11-05 21:33:01
我叫孙烎旺,保密,她月考80多分不及格的试卷，别人现在都挑战3分钟 100秒速通。,为什么比是什么更重要,二级评论,6,0,2024-11-05 22:46:55
为什么比是什么更重要,保密,回复 @1379号监听者 :你怎么知道数学符号是抄的？如果真是抄错了，那不会只错一个符号，会抄串行的。你把那个答案抄一遍看看结果是什么样的。那种考试都不能叫数学。你找一个美国人来中国考英语，他不一定能及格。,为什么比是什么更重要,二级评论,5,0,2024-11-07 13:17:48
为什么比是什么更重要,保密,回复 @你b枣点4了蒜了 :你找一个美国人来中国考英语，他也不一定能及格。你让一个数学教授去考高考的数学试题，他的成绩不一定好。,为什么比是什么更重要,二级评论,5,0,2024-11-07 13:19:16
为什么比是什么更重要,保密,回复 @御坂16889号 :别的考生是经过系统训练的，姜萍没有经过系统训练。所以如果姜萍和别的考生是同一个水平，那一定是姜萍天赋高。,为什么比是什么更重要,二级评论,5,0,2024-11-07 13:20:16
为什么比是什么更重要,保密,回复 @我叫孙烎旺 :你让一个数学教授去考高考数学题，他的成绩不一定好。,为什么比是什么更重要,二级评论,5,0,2024-11-07 13:20:47
我叫孙烎旺,保密,回复 @为什么比是什么更重要 :你说不一定满分可能，但是不好就别靠想象了，教授只是不熟悉不是不会。而且那还是人家不熟悉，姜萍可是学的过程中不及格，她不及格80多分的卷子，同龄人100秒能做到140+，她的天赋只能说跟你的洗地水平一样棒,为什么比是什么更重要,二级评论,6,0,2024-11-07 13:43:28
为什么比是什么更重要,保密,回复 @我叫孙烎旺 :考试最重要的一点就是熟练度，你不熟练就是考不好。你为什么认为姜萍就一定熟练呢？她学服装设计的，那个数学对她没用，她可能对那个也不感兴趣。数学有很多分支的，阿里决赛的时候都分成好几个不同的方向，没有人可以在所有方向上都优秀。,为什么比是什么更重要,二级评论,5,0,2024-11-08 09:21:41
我叫孙烎旺,保密,回复 @为什么比是什么更重要 :不及格跟非满分就不是熟练度的事情，还有不喜欢数学参加竞赛是吧？一个不会走路的健步如飞，然后说不喜欢走？,为什么比是什么更重要,二级评论,6,0,2024-11-08 10:37:42
我叫孙烎旺,保密,回复 @为什么比是什么更重要 :所以说你洗地水平跟她天赋一样，还有数学可不是你玩文字游戏，不会就是不会。考个不及格你可以说你不感兴趣，但是终归还是不会。中专月考不及格，属于数学最基本都没学明白，数学再有分支，也没见过基础都不会的,为什么比是什么更重要,二级评论,6,0,2024-11-08 10:42:33
为什么比是什么更重要,保密,数学和数学可不一样。大家去参加小学珠心算比赛估计也及不了格。你某一种数学水平高不代表在别的数学领域水平也高。姜萍的考试成绩说明不了什么。,为什么比是什么更重要,二级评论,5,0,2024-11-08 11:09:00
Andy小Z,男,数学不是新闻学，数学你不会就是不会,,一级评论,6,0,2024-11-05 17:37:44
天气很好很适合嗮被子,保密,其实就是老师的小号[微笑],,一级评论,5,0,2024-11-05 17:35:53
木之本樱のの,男,捧成天才，是没有什么好处的,,一级评论,6,0,2024-11-05 17:31:06
苏语迟555,保密,把人逼急了什么都做的出来，除了数学（及其他）[doge][doge][doge],,一级评论,6,0,2024-11-05 17:22:40
贝多芬的亡灵,女,但凡一会大学学了高数的人都不会相信吧[捂脸],,一级评论,5,0,2024-11-05 17:21:19
花谢潮落,男,高中数学就够筛掉一堆人了,贝多芬的亡灵,二级评论,5,0,2024-11-05 17:52:54
您一共消费六个硬币,女,这事只需要阿里打个电话过去聊个天就能弄明白，只需要随便聊聊解题思路,,一级评论,6,0,2024-11-05 17:20:39
稻の,保密,天才麻将少女,,一级评论,3,0,2024-11-05 17:17:45
-欲将心事付瑶琴,保密,必须要出重拳!,,一级评论,5,0,2024-11-05 17:17:16
向着光微笑前行,男,知耻近乎勇，还有救！,-欲将心事付瑶琴,二级评论,4,0,2024-11-05 17:20:21
朋友前面有,男,以事提事：再次提高重视单科人才，这类事件反而会减少，也能更广泛的找到天才。,,一级评论,5,0,2024-11-05 17:15:47
倒计时-滴答滴答,保密,"人迟早要死的，每个人都是要死的[呲牙]！
拜登要死，乞丐要死[呲牙]！
人类终将灭亡，太阳终会燃烧殆尽，地球也会变成死球[呲牙]！
所以，自己想怎么活就怎么活，跟着自己内心[呲牙]！",,一级评论,6,0,2024-11-05 17:14:41
仓鼠飞轮学习版,保密,转人工,倒计时-滴答滴答,二级评论,3,0,2024-11-05 17:16:05
EdwardZou,保密,阿里确实该死了。,,一级评论,5,0,2024-11-05 17:08:31
救命快变成狗了,男,那么问题来了：谁是幕后推手？又有什么目的,,一级评论,6,0,2024-11-05 17:07:28
恋声的海豚,女,蛊惑人心，阿里这个黄眉大师又想搞事哩,,一级评论,6,0,2024-11-05 16:55:11
地狱蠔纸,保密,笑死了，自媒体还反省。只会变本加厉。,,一级评论,6,0,2024-11-05 16:50:40
啊饭丶,男,我觉得那摆拍才是最大责任，诸多bug也是从那里挖出来的，制作团队明显知情,,一级评论,6,0,2024-11-05 16:52:26
有希帝国,男,数学不会骗你，不会就是不会[doge_金箍],,一级评论,6,0,2024-11-05 16:50:27
NaClaqua,男,https://b23.tv/BV1eXSkY3EMj 不了解的可以看看这个[蹲蹲],,一级评论,5,0,2024-11-05 16:41:45
固推或液推,保密,主:6,,一级评论,6,0,2024-11-05 16:33:47
精选收藏家,女,妈妈[害羞][打call][打call][打call],,一级评论,5,0,2024-11-05 16:33:00
胸毛多又多,保密,"原来普通人的孩子不配得到优质教学资源。
它们称这为“作弊”，那它们的孩子从小到大都“作弊”，这叫公平？合理？还是垄断？",,一级评论,6,0,2024-11-05 16:31:00
黑洞舰长焱角鹰,保密,数学除了天赋异禀，不会是真不会,,一级评论,6,0,2024-11-05 16:27:47
高数不过我不睡,保密,高数真的很难学啊，学不会啊啊啊[大哭],,一级评论,5,0,2024-11-05 16:23:42
北京徐林,保密,"我是理转文,感觉特别明显.
高中老师,讲为什么,分析出题思路,和解题思路.
大学老师,根本不讲,就是告诉你一堆公式,然后, 这样,这样,再这样,就有这个答案.
至于为什么根本不讲,或者讲不明白.
你能学好高数,才是有鬼了.",高数不过我不睡,二级评论,5,3,2024-11-05 16:45:18
冰龙-ruoijhgf,女,加一，人麻了，虽然说是阉割版高数只有一个学期但是老师讲的稀里糊涂的，四舍五入还是不会[灵魂出窍],高数不过我不睡,二级评论,4,1,2024-11-05 17:34:09
高数不过我不睡,保密,回复 @北京徐林 :太难了，很抽象，考研数三快学死了，我也是文科生[大哭],高数不过我不睡,二级评论,5,1,2024-11-06 01:38:07
小乐宝tmt,男,她在镜头前的自然感[尴尬][尴尬][尴尬],,一级评论,5,0,2024-11-05 16:16:03
B站抽奖内定诈骗B友,男,呆痴,小乐宝tmt,二级评论,5,0,2024-11-05 16:16:49
尖椒牛柳W,保密,各种摆拍照看着就觉得不对劲，一直没表达意见，果然。。。,,一级评论,5,0,2024-11-05 16:16:02
81311535122_bili,保密,本来对此类爱国主播无感，相比较于其它删视频的up主，这次给你点赞👍,,一级评论,3,0,2024-11-05 16:07:25
哼奴才,保密,投票机水军号还有感情？,81311535122_bili,二级评论,5,2,2024-11-05 16:11:40
邢天道_,男,女权造神失败，只剩下乐子,,一级评论,5,0,2024-11-05 16:07:04
风月化霜剑,保密,剩下的那些人有没人帮助也难说,,一级评论,5,0,2024-11-05 16:06:21
雨帝降雨,保密,我一开始信了，但我没说话,,一级评论,6,0,2024-11-05 16:04:15
独狼闯平行宇宙,男,哈哈哈哈哈哈,,一级评论,6,0,2024-11-05 16:00:33
152神教,保密,这老师的题目也不是一个人做的,,一级评论,6,0,2024-11-07 12:30:50
门前一颗枣树,保密,求和符号∑抄成1/2，也是神人。还作高等数学？初等数学都没学明白[喜极而泣][喜极而泣][喜极而泣],,一级评论,4,0,2024-11-08 12:00:05
梦熏贪欢,保密,老师tm不是人，这么搞了学生后面的路怎么走啊，中专学好了照样找工作，炒作了信用都没了,,一级评论,5,1,2024-11-25 12:20:17
llllzzzxxxxx,保密,至少有点东西,,一级评论,2,0,2024-12-14 08:15:49
ObjectGuaG,男,真的有这天赋  还能上中专？,,一级评论,6,0,2024-11-20 10:36:42
艾欧尼亚炒饭厨师,保密,别的科目就算了，偏偏选数学🤣数学学的好和上中专就是两个绝对矛盾🤣,,一级评论,6,0,2024-11-20 08:58:12
兩面椰子,女,"矛盾在哪？我数学就一直考140几，但是英语总是2,30分。虽然上的是普高，如果英语再差些，那也就上中专了",艾欧尼亚炒饭厨师,二级评论,5,0,2024-11-20 10:05:08
黄子鲁天尊,保密,8月95日,,一级评论,6,0,2024-11-20 14:48:05
Steve--专做废品,男,姜萍进监狱,,一级评论,4,0,2024-11-20 16:08:52
ObjectGuaG,男,真的有这天赋  还能上中专？,,一级评论,6,0,2024-11-20 10:36:42
恒水老白干淦,保密,演技太好了,,一级评论,5,0,2024-11-21 11:58:11
芝士猪爬,保密,这件事当初就不想去关心，如今尘埃落定，顿时感觉当初自己真的很明智,,一级评论,5,0,2024-11-20 03:31:16
好吃的东西多多,女,中专就是没有读过高中，初中毕业直接去中专的。为什么没有读过高中？一般情况下是考不上高中，所以只能去中专。考不上高中的原因就是初中没学好，初中没学好，也就是说九年义务教育甚至没办法过关，初中但凡每门及格，也不至于考不上高中。,,一级评论,5,0,2024-11-22 09:41:59
专攻下三路_,保密,早就有贴吧大佬分析过了。。。,,一级评论,6,0,2024-11-09 04:55:30
浅笑无忧可好-,保密,天才是有迹可循的,,一级评论,6,0,2024-11-22 09:51:49
自问何惧,保密,@我好累累啊 主=6,,一级评论,2,0,2024-11-19 23:12:18
阿豹摸鱼中,保密,是我这的呀[微笑],,一级评论,5,0,2024-11-08 20:35:12
好吃的东西多多,女,数学它真的跟别的科目不一样，不会就是不会，而且你会了也不一定写对。,,一级评论,5,0,2024-11-22 09:53:38
知性为自然立法,男,在中国，肖邦可能回去送快递，达芬奇可能送外卖，但高斯绝对不会去中专[doge],,一级评论,6,0,2024-11-20 22:30:55
小乔瞬秒兰陵王,男,游余都不敢那么说自己厉害[吃瓜],,一级评论,6,0,2024-11-21 10:09:13
咔嚓咔擦咔咔,保密,每年都在造神。下一年在哪个赛道？,,一级评论,6,0,2024-11-19 19:41:10
木小豆II,保密,见怪不怪,,一级评论,4,0,2024-11-08 12:04:40
忒可,男,我就想知道主究竟还等不等于6,,一级评论,6,0,2024-11-08 09:23:05
喵大嗷嗷,保密,如果是数学天才，怎么可能上中专。光凭数学竞赛成绩都能保送重点高中和大学,,一级评论,6,0,2024-11-20 10:45:43
神乐千鹤Slay,男,当时刷小红书，有个评论还是有道理的，中考分流的太多了，需要这么一个人，给那些分流的人一个定心丸。,,一级评论,6,0,2024-11-20 09:19:33
EREN-the標,保密,主要还是工人地位太低了,神乐千鹤Slay,二级评论,6,0,2024-11-20 16:55:16
神乐千鹤Slay,男,回复 @EREN-the標 :地位低就算了，钱也不多。[笑哭][笑哭][笑哭],神乐千鹤Slay,二级评论,6,0,2024-11-20 20:20:23
夕黄四荒,保密,回复 @神乐千鹤Slay : 蓝领钱不多？,神乐千鹤Slay,二级评论,6,0,2024-11-20 22:19:52
神乐千鹤Slay,男,回复 @夕黄四荒 :真不多。我哥在电机厂待小10年，也不行。,神乐千鹤Slay,二级评论,6,0,2024-11-21 00:42:07
仲夏之热,保密,造假数学竞赛是真不知道怎么想的，它们以为数学是能一蹴而就的吗？,,一级评论,5,0,2024-11-08 11:47:04
很新的昵称,保密,一个中专学生考竞赛反常，一个中专老师为竞赛提供帮助就不反常了吗？有这数学水平会去教中专？我不信这事仅仅如此,,一级评论,3,0,2024-11-22 02:44:28
小桥流水ol,保密,最强大脑哦[doge][doge],,一级评论,5,0,2024-11-08 17:20:59
PO_1135809,保密,[嗑瓜子]微博上反驳了一句，被一堆人围攻我博士学历是假的（私人号，平时记录些论文专利和获奖记录）,,一级评论,5,0,2024-11-20 17:12:09
儒以文亂法,保密,未成年保护法在哪里，小女孩都不够18岁,,一级评论,6,0,2024-11-08 22:21:19
星尘家的小丁仪,男,jp已经17岁了，未成年人不是把一切都推脱掉的借口，我听她说数学方面的时候挺高兴的呀,儒以文亂法,二级评论,6,0,2024-11-09 10:22:52
没有名字啊tgcg,男,提供帮助怎么了？有的人还学不会呢,,一级评论,5,0,2024-11-20 22:30:24
过去就是几脚,男,老师好牛，要是没反转她是不是真能上名校了。。。,,一级评论,5,0,2024-11-15 23:34:21
最爱sks,保密,要是真的多好，激励一大片人。,,一级评论,5,0,2024-11-15 09:08:52
加藤阔落,保密,提供帮助分几种。1. 有一道题不会，提供思路帮忙解答。2. 有一道题目不会做，直接帮忙做，但其他题目还是自己做的。3. 直接把账号接过来，然后自己答题自己做，学生只是负责提供账户而已。你觉得是哪种帮助？看着板书告诉我答案。[doge],,一级评论,6,1,2024-11-06 00:09:00
取名纠结ipg,保密,主要大家太希望有个类似扫地僧的角色，因为传统教育让我们在中考高考进行了分流，所以好多人对于新生的会有争议，尤其中专和数学竞赛一等奖这两个头衔，肯定好多人不信，但是不满于基础教育的人觉得看到了希望。但是仔细想想国家的基础教育政策又不是傻子，再说了好用考研啥的，天才的人总能找到机会，尤其这个信息爆炸的年代，想找机会没那么难。当然，我不否认有很多天才人物在我们的教育环境下被筛选出去，但是幸存者偏差终究是少数。不要用极少数否定我们的体系。这叫因噎废食,,一级评论,2,0,2024-11-19 14:02:07
啊铆海扁人,保密,僵瓶笑传之查查弊🤣🤣🤣,,一级评论,6,0,2024-11-21 13:34:56
给我锐少一个面子,保密,我认为通过高考考上大学的人都能猜到怎么回事,,一级评论,5,0,2024-11-21 12:22:05
可能我就是傻-,男,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,5,0,2024-11-21 13:14:26
糖醋小白鼠,男,我也经常自学一些东西，很多特殊符号我都不会读，但是绝对不会写错。,,一级评论,5,0,2024-11-09 04:26:38
zxh21tcsn,保密,弹幕里那个为啥老师自己只有125名的，有没有可能两份都是他做的呢,,一级评论,2,0,2024-11-20 19:41:20
砒霜家的糕子溜出去了,男,唉，可惜,,一级评论,6,0,2024-11-15 09:15:30
流星劃過了天際,男,数学学得好怎么可能上中专。,,一级评论,5,0,2024-11-09 08:28:55
邮黎,保密,不过是事后诸葛亮,,一级评论,5,0,2024-11-16 00:58:31
新安侯,保密,"没办法，他们急需塑造一个年轻的女性天才，来达到他们的政治目的。
姜萍是这样的，还有那个女神医也是这样。",,一级评论,6,0,2024-11-08 09:01:07
神界美少女,保密,我就知道,,一级评论,6,0,2024-11-08 10:27:41
鬼逸hbbm,保密,别说高等数学，但凡初中数学学好了也不会去中专。我同学虽然数学只有56分但是文科也考了558分，所以说聪明的人我是不信在这个时代能上中专的。,,一级评论,5,0,2024-11-21 08:40:57
星秩五,保密,一,,一级评论,4,0,2024-11-09 06:15:11
看世界的雪墨,保密,不如讲讲这次真相大白以后 那些信誓旦旦站姜萍的人现在怎么说[脱单doge],,一级评论,5,0,2024-11-19 12:18:50
一只小咸鱼z,男,这就看出来资本方才是真出生，虽然老师办事不地道，但明显看得出来很多人都玩盘外招，在非正式的考试里就是默许了，毕竟后面还有更严格的复赛。阿里不宣传最多就是眼尖的人说两句，三天就过去了，阿里出来说一说跟卖保健品一样全信了，热度一过只剩下负面言论。,,一级评论,6,0,2024-11-20 10:53:27
再见来不及握手c,男,哦对了，jbfq,,一级评论,6,0,2024-11-08 07:35:39
喜欢黎明Z,男,有什么好吵的，没学过数学一样，数学有多难自己心里没数吗？,,一级评论,5,0,2024-11-21 12:23:59
l246755,保密,我像个傻子一样被骗得团团转[大哭][大哭],,一级评论,4,0,2024-11-15 14:24:59
煌枫峮,保密,我就知道，当时我就感觉不对劲,,一级评论,6,0,2024-11-09 00:32:33
Spring_blossom_,保密,woc双糖,,一级评论,4,0,2024-11-15 15:55:04
马诗剑酒肉,保密,和美国登月一样，以当时的计算机算力，就好像中专生解出了本科生都抓瞎的难题，那肯定会引争议，当然了，一个大学生毕业几十年之后再也解不出那些难题也正常。,,一级评论,5,0,2024-11-22 07:35:40
-CLICK-_,男,那说明老师水平高啊,,一级评论,5,0,2024-11-09 09:39:16
夏之惬意,保密,"这些事情以后会越来越多的
你看哈，媒体之前炒作吃一波流量，反转后又吃一波，前后都是赢，让他们赢麻了。
猫一杯，瑞士卷，姜萍等等都是类似的，网上的那么多的炫富视频看的很多普通人不甘平庸普通与此同时很多的新闻媒体也已经沦落到没活快要咬打火机了
就只能去炒作转发这些事情咯，反正能得到流量和收入，哪管别的呢",,一级评论,4,0,2024-11-19 15:10:13
微辣鸳鸯锅大老爷,保密,我们高中学了三年得数学就是一位数学天才一个下午搞出来的，所以数学天才上限高的无法想象,,一级评论,6,0,2024-11-18 16:52:52
阿邦的一颗葡萄,保密,火力集中于商品。。。,,一级评论,3,0,2024-11-17 19:25:25
一份炒饭加葱,男,@龙语仙,,一级评论,4,0,2024-11-16 23:31:11
怎么被改名了,保密,锋嫂怎么关注这个问题了？,,一级评论,3,0,2024-11-08 18:15:11
孔子先师,保密,主等于6,,一级评论,6,0,2024-11-24 16:33:14
从前养了只猫,男,我第一个就不信的，有一个视频下还有我的评论。而且是打死都不信的那种，我都说了，是真的握持。当时好多人喷我，看不得别人好，承认别人聪明有天赋就那么难吗。所以我现在又大胆的猜测，她的辅导老师帮助他，他们之间有没有私下达成某种利益互换，不是我龌龊，有些东西真的很,,一级评论,5,0,2024-11-19 17:28:27
寒风中飘逸得发,保密,可怜的女孩 应该是被利用了,,一级评论,5,0,2024-11-09 09:03:17
使命召唤沐风,保密,楼主你这……纯的像是串的，串的像是纯的,寒风中飘逸得发,二级评论,5,0,2024-11-10 05:28:15
爱吃胡椒的花椒,保密,"专升本前我以为我不会学数学
专升本后：代数，概率[灵魂出窍][灵魂出窍][灵魂出窍]",,一级评论,6,0,2024-11-21 09:44:48
花香染别衣,男,只要是锤姜萍的我都要一键三连,,一级评论,6,0,2024-11-17 21:02:43
世世世也,保密,当时分数爆出来之后没过多久，b站就已经有人出来现身说法了。她的数学老师拿了几个同学的身份去刷分，正好用她身份刷的那次拿了高分，虽然跟公告有出入，但我觉得还是现身说法的版本更靠谱。,,一级评论,5,0,2024-11-19 11:29:43
飞驰的宝藏君,保密,第二天中专老师入职阿里，原来天才竟是我自己[doge],,一级评论,5,0,2024-11-18 11:19:10
B站俊小猴,保密,当看到很多带节奏的在抨击教育方式跟阴阳教育制度的时候，我就知道这背后必然有蹊跷。,,一级评论,5,0,2024-11-21 12:29:21
信息茧房请对我好点,保密,"不是境外势力的阴谋了？[嗑瓜子]
要我说 支持姜萍的可都是忠诚派来着呢[嗑瓜子]",B站俊小猴,二级评论,2,0,2024-11-21 20:29:02
卯月星奈,保密,[热词系列_知识增加][热词系列_三连][热词系列_妙啊],,一级评论,6,0,2024-11-15 13:50:30
黄油GG,男,姜萍一个工具人罢了，她道歉与否没什么意义，反倒是如果只有她道歉会吸引火力掩盖事实。,,一级评论,6,0,2024-11-21 16:41:42
fbhhbvf,保密,一开始就不信，被他的粉丝狠狠指控现在乐死我了,,一级评论,4,0,2024-11-15 16:56:46
这鸡腿忒咸,男,脑子好的从小就好，没有半路变灵光的说法[笑哭],,一级评论,5,0,2024-11-19 11:44:34
咯咯的笑了,保密,谁能想到数学的泼天富贵太硬，没接住，把手给砸穿了,,一级评论,5,0,2024-11-18 15:33:02
一画押,保密,。。。。 笑爆 当初能信的也是神人,,一级评论,2,0,2024-11-22 15:52:29
真会Lucky,保密,听了那么久还是听不懂，里面讲的具体内容谁能告诉我一下,,一级评论,2,0,2024-11-23 17:09:57
光头强与喜羊羊,男,老师，我太想进步了[呲牙],,一级评论,6,0,2024-11-17 16:58:42
f-117zhu,保密,严惩骗子，信用崩，道德丧，不应保护骗子,,一级评论,4,0,2024-11-28 06:35:43
沃的玛雅购物袋,保密,乐,,一级评论,5,0,2024-11-24 10:28:30
Fantasy-浮士德,保密,我不是很懂数学，但我看过易经和墨菲定律，这事火起来之后我就知道事情背后绝对不简单,,一级评论,5,0,2024-11-23 21:43:14
arutoaizenn,保密,我说句过头的，国家其实是希望多培养技术工人而不是办公室文员。但是这样弄就挡了教育机构的财路,,一级评论,6,0,2024-11-22 18:23:42
千手扉间-official,男,甚至挑了个最需要天赋的学科下手,,一级评论,5,0,2024-11-18 11:40:23
老父亲大变态,保密,这孩子完了,,一级评论,6,0,2024-11-27 20:32:44
改个什么名字好啊,男,说不定阿里为了搞这一波宣传，给他们钱了，如果家里有急用，真不亏,老父亲大变态,二级评论,5,0,2024-11-29 21:07:16
大EEEEE_,男,数学只要你不是，搞研究搞研发，或者拿来工作的，单纯拿来应试的话，其实是高中三大科里面最简单的一科。,,一级评论,6,0,2024-11-21 15:03:06
小金声丶,男,怎么可能有真正的天才 都是资本家在里面炒作而已,,一级评论,5,0,2024-11-30 15:44:59
逛到世界尽头,保密,处在上升期的中国急需大量提升硬实力的数理化人才，只有有了他国不敢轻举妄动的军事科技实力，才有真正的发展的根基，所以中国目前的教育体系里这种暂时重理轻文的现象是可以理解的，也正因如此，按照逻辑发展，一个数学天才沦落中专甚久然后在一场开放式竞赛中一鸣惊人，再被冠以天才之名，才会容易被怀疑，被质疑[辣眼睛],,一级评论,5,0,2024-11-14 20:33:48
上层观察者,保密,事实证明怀疑是对的，国家不需要滥竽充数的人才,逛到世界尽头,二级评论,5,0,2024-11-15 09:56:49
46岁南统迷上狛枝凪斗,保密,很喜欢我们生物老师在真相出来前评价她的一句话:如果她数学真的很优秀，那为什么没有重点高校要她,,一级评论,5,0,2024-11-30 08:53:30
五十五问五年,保密,会支持你不是因为相信你，而是我也是中专生🤣,,一级评论,5,0,2024-11-27 16:07:57
宫清枫,男,太刀了,,一级评论,6,0,2024-12-09 01:01:57
Shanghaivan,保密,四个月前我们语文老师还把jp当作我们的作文素材来着,,一级评论,5,0,2024-11-30 15:19:47
纯爱の大王,保密,还得是中专👍🏻,,一级评论,5,0,2024-11-12 08:32:58
在指尖上跳舞,保密,一旦开始质疑一个人有没有数学天赋的时候，那么这个人99.9%不会有数学天赋。真正有数学天赋的人就像你眼前站着一颗太阳，闪到你眼都睁不开,,一级评论,6,0,2024-11-09 10:29:11
冷冰蓝CIB,保密,现在这个舆论，承认作弊或者定性作弊这么难么？,,一级评论,5,0,2024-11-25 08:58:00
该改什么名,男,她要真有这能力大可多去参加几个有公信力的比赛，要是能每个比赛都拿个奖那攻击她的言论不攻自破，自己没能力才龟缩起来靠着网友打拳来维护自己,,一级评论,5,0,2024-11-10 19:31:05
Imaginlerator,保密,会数学也当不了饭吃啊,,一级评论,6,0,2024-11-25 11:02:40
一茶猫与四季,男,数学好连带物理也不会差的，要是真像宣传一样，可能就是现代版的欧拉&amp;高斯或者爱因斯坦！可现实是个笑话[滑稽],Imaginlerator,二级评论,5,0,2024-12-08 01:57:19
一茶猫与四季,男,说的是那种真正研究数学的数学家，而不是算数家[滑稽],Imaginlerator,二级评论,5,0,2024-12-08 01:58:35
康陶科技底层牛马,男,被国家保护起来研究核潜艇了（,,一级评论,6,0,2024-11-18 01:08:58
匆匆剑影,保密,我认为，姜萍还是有一定的数学思维，至少她能够通过和老师讨论，结合自己的聪明和才智考了一个极好的分数。若果换作其他普通学生和老师恐怕都达不成那个成就吧。我认为看问题不能看的太死，不能忽视别人背后的努力。然而，很多人都是从结果的角度去看待的，最终全盘否定她！,,一级评论,3,0,2024-11-15 12:08:05
辰雨霁,男,但凡大学里学过高等数学，你也就不会说这种话，数学里的努力，在没有天赋的前提下，不值一提，结合之前的分析，无非是跳梁小丑,匆匆剑影,二级评论,5,1,2024-11-15 12:11:53
笑口米米,女,明明就漏洞非常明显还是有人装作看不见 硬洗是别人嫉妒她看不得她好 当时信誓旦旦说保真的能不能出来道歉啊,,一级评论,6,0,2024-11-09 10:45:19
徒手劈开地球的小呆萌,保密,不破不立不属于自己的消受不起,,一级评论,3,0,2024-11-27 10:12:53
Yang光普照,男,达摩院也不是什么好东西，这事儿可能也有达摩院背后支持,,一级评论,5,0,2024-11-11 18:17:23
刘炸山,保密,智慧的大眼睛[胆大党_微笑],,一级评论,5,0,2024-11-11 18:44:06
内战幻神某夏君,男,主＝？,,一级评论,6,0,2024-11-11 15:20:04
_我觉得_doge,保密,"好奇怪喔，王某某的水平这么高的么？要说是王某某在外部查找资料的结果，也行，那这种参赛期间和外界能联系、甚至可以上网的情况，怎么确保所有人的成绩都是自己做出来？而且这俩，王某某作为老师能不知道姜萍的水平？姜萍自己也不知道吗？为什么要去参加这个竞赛。

当时刚出来我就感觉稀奇，后来看到质疑也没参与，因为这整件事，给人感觉太怪了，选择了不关注。",,一级评论,6,0,2024-11-16 16:22:03
惯新陈,男,"团伙作案的，民间俗称“枪手团队”，比如某些“竞赛辅导”什么的有一部分也是做这种事的。
尤其在民间竞赛比如阿里的这种比较猖獗。
官方竞赛整治过几回，监管也到位，要好得多。",_我觉得_doge,二级评论,5,0,2024-11-17 00:16:56
惯新陈,男,"阿里这种竞赛可是线上举办的，有效监管措施几乎为零，基本看参赛者自觉。
以王为手的团队被挖出来前几年就做过类似的事。",_我觉得_doge,二级评论,5,0,2024-11-17 00:18:20
惯新陈,男,回复 @惯新陈 :首,_我觉得_doge,二级评论,5,0,2024-11-17 00:18:26
卡不拉达拉,保密,"当时刷到看了一眼人的脸就知道不对劲气质很假，没有去继续看，所以一点热度没给
现在这样属于意料之中，没见过智慧的是能充满自信去自然而然很天真的以为智慧和其他事物一样可以造假成真[笑哭]",,一级评论,4,0,2024-11-11 17:38:03
韵辞不辞,保密,不知道为什么她老师只选她，难道两者交集很好？,,一级评论,4,0,2024-11-24 20:50:36
炮战型中尉,保密,应该实行 炒作有危险，炒错就坐牢的规则,,一级评论,5,0,2024-12-02 18:07:24
你好呀我是张伟伟,男,《不存在拐卖行为》[doge_金箍],,一级评论,6,0,2024-11-10 12:59:02
obelisk的巨神兵,保密,不多说，北大的袋鼠和华科小喵喵都能得奖，知道什么成分了吧,,一级评论,5,0,2024-11-23 15:56:28
龙套M,男,原来你那天说去做偏微分，真的只是发型啊[大哭],,一级评论,5,0,2024-11-11 01:24:12
dkcat,保密,开卷2天，其他人没获得帮助？你信？敢调查吗？[吃瓜],,一级评论,4,0,2024-11-10 11:19:10
百兽可爱多-,保密,其他人做没做弊和他有什么关系，其他人作弊了姜萍作弊就行了？,dkcat,二级评论,3,0,2024-11-10 13:57:52
RF飞贼,男,其他人可没有使用这个东西自吹自擂蒙骗全国，阿赛全部奖金集中在决赛里面，对数学大佬来说初赛本就一文不值，不要试图通过比烂抹除姜信徒做过的事情,dkcat,二级评论,5,0,2024-11-10 16:50:40
楼上的下来小白手套,保密,协助作弊就是协助作弊，什么叫提供帮助,,一级评论,4,0,2024-11-22 19:14:50
漳渔歌呀,保密,算了 算了 不评价了,,一级评论,6,0,2024-11-21 16:51:04
