用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
六边形战神一条兼定,男,又把我评论吞了，无所谓了,,一级评论,6,0,2024-11-03 13:00:09
大大怪将军HAH,男,今天是姜历9月1号！,,一级评论,6,0,2024-11-03 12:58:39
雁喜在哪里,保密,感慨过，质疑过，现在消息真出了反而无所谓了，假的就是假的，没有人质疑也是假的,,一级评论,5,0,2024-11-03 12:58:39
懒惰的狗熊君,男,8🈷️95日👀,,一级评论,6,0,2024-11-03 12:59:08
约翰菲茨杰拉德,保密,中专永远都是中专[吃瓜],,一级评论,6,0,2024-11-03 12:58:10
哈里凯恩的冠军奖杯,男,就这？,,一级评论,6,0,2024-11-03 12:56:46
哎哟哎哟哎哟喂auv,保密,不开除姜某？[呲牙],,一级评论,6,0,2024-11-03 12:54:40
我来人间凑人数的日子,保密,连个公章都没有，自媒体又在自导自演。,,一级评论,4,0,2024-11-03 12:54:11
一笑煙雲_ori,保密,faker,,一级评论,4,0,2024-11-03 12:51:49
江浙雷神拖杰克逊,保密,"什么意思啊？  说明白点
就是造假了哦，他人帮忙的",,一级评论,6,0,2024-11-03 12:52:43
moonquakes0910,保密,当时还说质疑的人谁质疑谁举证，笑死，多少学术上的问题都是因为不敢质疑最后弄虚作假的。当时我被怼的那叫一个狠，说白了就是他们那个智力阶层终于出了一个人，不想证明自己就是那么平庸罢了,,一级评论,4,0,2024-11-03 12:52:40
康师博在逃牛肉i,保密,带货吧我的jiang圣[大哭],,一级评论,5,0,2024-11-03 12:51:54
吃我一掌刮了个皮,保密,还有什么是真的🤫,,一级评论,3,0,2024-11-03 12:50:45
陌年路上,男,"新闻报道集中在她自学Evanso，关键初赛根本没什么分析的内容，所以她最起码把数学专业本科生内容学完了，并且最起码拥有偏微分方面硕士水准，并且Evans对她来说是基础，应该还学了椭圆方程之类的更高阶的内容，说明初中毕业，在两年内至少达到了硕士水准。学了淑芬基础，学习完实变函数和泛函分析，加上一点复变函数和ode， 学完之后又再补充了pde，基础非常扎实， 再者选择evans (弱解，Lp估计，Sobolev空间)，个人硕士层次觉得至少得掌握非线性泛函分析和调和分析(本人非pde方向，若有错误请专业人士指出) 
所以姜萍比爱因斯坦牛，爱因斯坦中学才自学一本微积分，我们姜萍中专1年时间自学同济大学高等数学、线性代数、概率论、 英文版数学分析、偏微分方程、精通LaTex、 虽然看英文版还全靠查字典[星星眼][星星眼][星星眼]
转通告前老哥发言",,一级评论,5,0,2024-11-03 12:51:00
最甜甜甜的小老头,男,@央视网,,一级评论,6,0,2024-11-03 12:49:31
唯年华易老,保密,她没直播带货，说明不是蓄意的，她没反驳没无理取闹，没有抑郁，说明是个好女孩。大家放过她，转战食品造假领域吧[doge],,一级评论,4,0,2024-11-03 12:45:11
Jotaro4,男,资本工具,,一级评论,6,0,2024-11-03 12:44:33
白可夫斯基,保密,老师为啥要帮她呢？,,一级评论,5,0,2024-11-03 12:42:51
天启Frank,保密,名利总得挨一样,白可夫斯基,二级评论,6,1,2024-11-03 12:47:44
bili_1858983768,保密,中国数学最黑暗的一天,,一级评论,5,0,2024-11-03 12:42:15
九世饿人,男,妹妹上链接[歪嘴],,一级评论,6,0,2024-11-03 12:40:42
难道我就只能这样,保密,emm，不好多比赛都这样吗？[微笑],,一级评论,5,0,2024-11-03 12:40:23
Fを押して戦車に入る,保密,hhhhhhhhhhhhhhhhhhh[呲牙],,一级评论,6,0,2024-11-03 12:40:15
爱收藏的真角大古,保密,被小红书捧上天的圣人塌了,,一级评论,6,0,2024-11-03 12:39:25
Badwowman,女,@牛津kate朱朱 朱姐救一下啊,,一级评论,6,0,2024-11-03 12:38:29
原是寒冬料峭,保密,不是，哥们你们都忘了那个姓王的吗，这个人难道不应该也呆在耻辱柱上吗,,一级评论,6,0,2024-11-03 12:38:45
旅行_小派蒙,保密,丢人现眼，那帮记者好歹有本科学历吧，连中专生和数学天才都分不出来？,,一级评论,5,0,2024-11-03 12:38:01
梅花掌纹,保密,记者你以为不懂？包括那些抖音发视频支持她的，你点进他们空间都是卖东西的，保健品啊之类的，还有宣传基督教易经八卦的，他们什么都懂，就是故意引姜萍这群无脑支持者加入他们的,旅行_小派蒙,二级评论,6,0,2024-11-03 12:40:02
pluginH,保密,@小鳄鱼爱舞蹈 意料之中,,一级评论,4,0,2024-11-03 12:38:02
IEEE7541,男,丢人现眼,,一级评论,6,0,2024-11-03 12:34:03
bili_91158017432,保密,意料之外啊 八月居然能结束[doge_金箍],,一级评论,4,0,2024-11-03 12:28:09
差不多樂,保密,作弊就作弊 “提供帮助”什么意思 以为大伙儿不懂汉语是吧,,一级评论,5,0,2024-11-03 12:27:35
几而邦应,保密,丝毫没感到意外，全是意料之中,,一级评论,5,0,2024-11-03 12:26:59
-小冬-,保密,抖音数学界最黑暗的一天,,一级评论,5,0,2024-11-03 12:26:20
网络菅理员,保密,大事化小,,一级评论,6,0,2024-11-03 12:25:08
唐人街张顺爬,保密,你可能不懂数学，但你肯定懂中专,,一级评论,6,0,2024-11-03 12:24:39
田所布特朗诺-official,保密,@唐尚珺 你很适合来这种中专,,一级评论,5,0,2024-11-03 12:24:48
在硬币背后的贵族朋友,男,尬黑牢唐了，牢唐最低本三最高酒吧舞，别说酒吧舞，本三对中专来说都难[少女乐团派对_开心],田所布特朗诺-official,二级评论,5,0,2024-11-03 12:35:52
田所布特朗诺-official,保密,回复 @在硬币背后的贵族朋友 :他和姜萍有一个共同点，撒谎成性。很适合走到一起,田所布特朗诺-official,二级评论,5,0,2024-11-03 12:37:51
在硬币背后的贵族朋友,男,回复 @田所布特朗诺-official :确实,田所布特朗诺-official,二级评论,5,0,2024-11-03 12:43:06
在硬币背后的贵族朋友,男,回复 @田所布特朗诺-official :说到撒谎成性我就想起云南还有一位张圣，不过她和国家绑定了没法冲,田所布特朗诺-official,二级评论,5,0,2024-11-03 12:45:45
KMnO4FeSO4H2SO4,保密,害,,一级评论,6,0,2024-11-03 12:23:54
御坂つ,男,当时还有人给她辩解，打脸了吧。,,一级评论,6,0,2024-11-03 12:23:39
了孑了力,保密,造神失败[吃瓜],,一级评论,6,0,2024-11-03 12:23:14
Pc_dok,保密,但是我还是觉得一个中专生能参加这种比赛也是很牛逼的了，至少我不行[微笑],,一级评论,2,0,2024-11-03 12:23:10
瓜瓜吃羊,男,颅内高潮吧,Pc_dok,二级评论,6,3,2024-11-03 12:26:10
天启Frank,保密,笑死，这比赛又没有门槛的，重在参与是个学生都行：全国高校全日制在校生（研究生、本科生、专科生）均可报名此次大赛]。 报名成功的同学在规定时间内进行作答并提交答卷，经过阅卷老师的打分，根据分值排序评选获奖名单，并为获奖学生发放证书。,Pc_dok,二级评论,6,4,2024-11-03 12:28:18
龙泉山病院院长,男,头条上最多像你这样的，看不懂开卷考试要求“禁止和他人讨论”，还一个劲搁这儿帮老师伸冤呢，说什么老师指导学生有什么错？我列个乖乖啊，这个NT是真的NC至极，不仅没读过本科还不识字,Pc_dok,二级评论,6,0,2024-11-03 12:29:36
无声的春意,保密,一边觉得姜萍厉害，一边自我矮化，没必要捏。 ( ゜- ゜)つロ,Pc_dok,二级评论,5,0,2024-11-03 12:31:09
海绵宝宝小凤丶,保密,数学方面,,一级评论,6,0,2024-11-03 12:22:26
俺は蓟马da,保密,今天凌晨我还在b站上看央视网六月报道的姜萍视频，刚才去看就没有了[笑哭],,一级评论,5,0,2024-11-03 12:21:31
Zzz_H_UI,男,最搞的是，竟然还宣传，这么见不得人的事。jp也是倒霉，要被人调侃了,,一级评论,6,0,2024-11-03 12:21:19
薛定谔的猫身上的狮子,保密,这导师还是有含金量的[doge],,一级评论,5,0,2024-11-03 12:21:15
落雪覆卿颜,保密,其实她也只是个未成年的女孩，可能是被数学老师給撺掇的利用了我感觉，毕竟都是蹭他热度的,,一级评论,3,0,2024-11-03 12:20:29
我不玩洛洛历险记,保密,此处我必@世界记忆冠军大卫哥 [脱单doge],,一级评论,4,0,2024-11-03 12:18:41
只因SCI太美,男,你们就是看不起我们大专生，呜呜┭┮﹏┭┮,,一级评论,5,0,2024-11-03 12:18:44
灯塔路过,保密,中专就是中专，智商不高情商好像也不高[OK],,一级评论,4,0,2024-11-03 12:18:36
浪了库里,男,哈哈,,一级评论,6,0,2024-11-03 12:17:18
真来了风,保密,即使现在微信视频号上仍有一堆吹她的,,一级评论,5,0,2024-11-03 12:18:19
曹十九,男,绝命枪手,,一级评论,6,0,2024-11-03 12:16:05
刀哥德巴赫,保密,jp恒等式的作者难道另有其人？,,一级评论,5,0,2024-11-03 12:15:23
無执故無失,男,作弊的和提供作弊的就处罚一个吗[吃瓜],,一级评论,6,0,2024-11-03 12:16:44
60天减了60斤,男,这事情其实归根结底也很简单，只能说是被架到火上烤，没办法。大体上应该就是老师想证明自己用了很多人的账号去做题，然后刚好姜萍这个号这一次答案分数最高，然后官方那边一看是个中专女生，然后媒体那边也知道了，然后就想炒作一番，后面就是发展的太不可控。,,一级评论,5,0,2024-11-03 12:15:54
账号已注销,保密,也中,,一级评论,0,0,2024-11-03 12:16:22
硫的硫化氢,男,这场闹剧的罪魁祸首是谁呢🤔🤔😋,,一级评论,6,0,2024-11-03 12:13:19
某东西拉黑搞精神胜利,男,你养事,硫的硫化氢,二级评论,3,1,2024-11-03 12:20:24
某东西拉黑搞精神胜利,男,宣传机器和他的流量大军，给网络整的天翻地覆,硫的硫化氢,二级评论,3,0,2024-11-03 12:21:01
理熠夏,保密,阿里：不关我事,硫的硫化氢,二级评论,5,0,2024-11-03 12:30:34
David31415926535,保密,啊哦,,一级评论,6,0,2024-11-03 12:13:03
taeag-的爹,保密,涟水9月入学的那批人也是要骂娘了,,一级评论,3,0,2024-11-03 12:12:10
霍之意志生生不息,男,提供帮助说得太好听了，应该是姜萍只负责复制粘贴,,一级评论,6,0,2024-11-03 12:12:45
140加80,保密,这个博就非读不可吗？[吃瓜],,一级评论,6,0,2024-11-03 12:12:11
忘弦君,男,让那些姜萍的支持者出来说句话啊，这不是你们的天才吗？怎么现在都噤声了？不再努力一把？姜萍肯定是委屈的，这都是阴谋，对吧,,一级评论,6,0,2024-11-03 12:08:48
阿祺祺,保密,那现在小姜有消息没？人去哪了？,,一级评论,5,0,2024-11-03 12:09:28
某科学的musicology,女,[少女乐团派对_开心][少女乐团派对_开心][少女乐团派对_开心][少女乐团派对_开心],,一级评论,6,0,2024-11-03 12:08:27
你们的旺子哥,男,到现在才公布?[捂脸],,一级评论,6,0,2024-11-03 12:06:58
海上心情,保密,红红火火恍恍惚惚,,一级评论,6,0,2024-11-03 12:05:05
我女神是高圆圆,男,本升专啦！！！,,一级评论,6,0,2024-11-03 12:07:11
午夜老爹他大舅,男,回复 @时_间_简_史 :回复 @时_间_简_史 :哦，原来是脸被打肿的无脑品客，那拜拜哈哈哈,我女神是高圆圆,二级评论,6,0,2024-11-03 12:14:04
蝉鸣_夏梦,男,6,,一级评论,6,0,2024-11-03 12:05:33
蠱蚏方源,男,这么久不发信息嘛？肯定知道这个通告..如果姜真的？你知道影响是什么吗？这是对整个教育体系地震，会动摇很多很多东西的..年轻人[胆大党_微笑],,一级评论,5,0,2024-11-03 12:03:04
波人共球,保密,嗨呀,,一级评论,4,0,2024-11-03 12:02:58
茁涣弦晖,保密,呃，这么久,,一级评论,6,0,2024-11-03 12:04:57
哇嘎嘎嘎嘎嘣脆,保密,@镜头里的尽头 还有犟嘴的🐶呢,,一级评论,5,1,2024-11-03 12:04:02
很有逼格的_名字,男,之前看那个采访视频姜萍一直捂嘴笑[笑哭]，显然她自己都绷不住了，当时我还以为拍的是整活视频,,一级评论,5,0,2024-11-03 12:03:40
来自天使的爱抚,女,回旋镖？,,一级评论,6,0,2024-11-03 12:01:56
我落淚情緒零砕,男,这下中专不更刻板印象了[笑哭],,一级评论,5,0,2024-11-03 12:02:21
咪咪猪要飞天,保密,正统科班出来的就是不一样,,一级评论,6,0,2024-11-03 12:02:01
精兔籽,保密,要是其他学科她可能真能急出一个名词，可惜数学急不出来[酸了][酸了],,一级评论,5,0,2024-11-03 12:01:25
飞享u,保密,物理也是,精兔籽,二级评论,5,0,2024-11-03 12:02:43
Unsere-Camerad,男,闹剧结束了，刚开幕的时候咱们就说这是个闹剧了，可总有很多人认为这是写实剧。搞笑至极,,一级评论,6,0,2024-11-03 12:00:50
不哀投,保密,真的有若之认为是真的吗,,一级评论,5,0,2024-11-03 12:01:04
飞翼今天掉海里了吗,女,主呢，怎么不来救一下了[天气愈报_躺平云],,一级评论,6,0,2024-11-03 11:59:54
蠱蚏方源,男,这么久不发信息嘛？肯定知道这个通告..如果姜真的？你知道影响是什么吗？这是对整个教育体系地震，会动摇很多很多东西的..年轻人[脱单doge],,一级评论,5,0,2024-11-03 11:59:48
昔日清风伴明月,保密,意料之中,,一级评论,6,0,2024-11-03 12:00:19
saco001,保密,算是切割了,,一级评论,5,0,2024-11-03 11:59:07
SakuraFlolF,男,只能说阿b再烂用户平均学历还是比其他平台高点的，其它平台真相之下大家都在“裸奔”。有些人还在质疑官方质疑赛制质疑公平性真的就很暴露自己的学历，全国性竞赛初赛监考不严甚至没有严格意义上的监考不是很正常的事吗，但凡参加过的都知道，99%以上的人都是去刷个脸给自己涨点综合成绩，都像高考国考研究生考那种监考力度的话成本太高，没必要也没人办的起。保证公平性就更简单了，人家主办方又不傻，这玩意儿看的是决赛成绩，你初赛成绩作弊考的再好，到决赛监考力度上来不照样原形毕露，正常人谁会为了刷那点素质积分作弊把自己刷上热搜啊，像姜萍和她老师这种滥竽充数还敢借机炒作的确实也算“百年一遇”了…,,一级评论,6,0,2024-11-03 11:58:38
huoxqai,男,难绷，人最先提出质疑的是知乎，关b站什么事,SakuraFlolF,二级评论,6,1,2024-11-03 11:59:38
伊兹纳_,女,6不在乎,,一级评论,5,0,2024-11-03 11:57:02
爱吃酸菜鱼和麦片粥,保密,我是小镇做题家，我的心已经荒芜了，请不要再撒满盐。。,,一级评论,4,0,2024-11-03 11:57:00
我是三低人士,男,[嗑瓜子],,一级评论,5,0,2024-11-03 11:56:29
RyanTaylor15,保密,能不能别再上热搜了 我还得通过热搜得知我赢了什么奖 咱能不能就消停,,一级评论,5,0,2024-11-03 11:56:13
要柠檬不要橘子,保密,人急了什么都做除了数学[doge],,一级评论,6,0,2024-11-03 11:56:04
南京八神,保密,主来救一下啊。。主不来救，怎么能6得起来啊。,,一级评论,5,0,2024-11-03 11:58:37
bili_94602311152,保密,又是恐男的一天,,一级评论,5,0,2024-11-03 11:58:23
DWAAV,保密,又发力了？这么急啊哈哈哈哈哈,bili_94602311152,二级评论,6,3,2024-11-03 12:00:31
书童小核桃,保密,天塌啦～哈哈～天塌啦,,一级评论,6,0,2024-11-03 11:57:11
夜仙宇,保密,新华社的视频呢[嗑瓜子],,一级评论,5,0,2024-11-03 11:56:23
耐色瑞尔-伊奥勒姆,保密,作弊就是作弊，还想搞文字花样,,一级评论,6,0,2024-11-03 11:56:06
Taihu01,保密,虽然但是，老王也还是有点本事，能把学生考这么高，也不是等闲之辈,,一级评论,5,0,2024-11-03 11:53:06
拂天子,保密,借用学生号再次考试而已，重复做题当然能冲高，水平也就自己名次,Taihu01,二级评论,6,0,2024-11-03 11:54:19
铁妹红,保密,听说是有合作团队,Taihu01,二级评论,6,0,2024-11-03 11:55:43
抽查我毕设惊了,男,主主主[笑哭],,一级评论,6,0,2024-11-03 11:53:08
小loser有大梦想,保密,支持姜萍予以反击，一定要考上哈勃大学证明自己！,,一级评论,5,0,2024-11-03 11:53:02
深蓝_x,保密,@来自星星的何教授,,一级评论,5,0,2024-11-03 11:52:58
C罗你梅有大力神杯,男,《谈话处理》,,一级评论,4,0,2024-11-03 11:52:56
魔幻丁真,保密,塔竟然认错了,,一级评论,5,0,2024-11-03 11:51:48
甜甜圈信仰传承者,保密,这件事本身又不是塔干的，塔只是想借此推动一下职业教育，结果适得其反了,魔幻丁真,二级评论,5,0,2024-11-03 11:53:32
魔幻丁真,保密,回复 @甜甜圈信仰传承者 :这次自揭伤疤，我都在怀疑想掩盖什么热度,魔幻丁真,二级评论,5,0,2024-11-03 12:01:28
神一般的代笔,保密,江苏大学又要火了。,,一级评论,5,0,2024-11-03 11:52:46
只对投资有兴趣,男,最厉害的是之前所有和姜萍有关的视频，采访全没了。。更别说之前支持姜萍的视频。。厉害了，什么情况？,,一级评论,5,0,2024-11-03 11:51:52
好吃懒做の快乐青年,保密,1+1虽然不知道等于几，但是我会算导数呢！[蹲蹲][蹲蹲][蹲蹲],,一级评论,5,0,2024-11-03 11:49:30
火车停下来了天亮了,男,Main! what can I say?Main out！,,一级评论,5,0,2024-11-03 11:50:32
大大大大大莫妮卡,男,当初谁说的中专女孩你可以相信自己🤣,,一级评论,5,0,2024-11-03 11:48:48
最强脂肪体Panda,保密,同类呗[响指][响指][响指],大大大大大莫妮卡,二级评论,6,0,2024-11-03 11:49:53
红豆布町,保密,小红书微博一堆这样女的,大大大大大莫妮卡,二级评论,2,0,2024-11-03 11:53:24
肉夹馍No肉,保密,笑死了,,一级评论,6,0,2024-11-03 11:47:43
艹乂伦,男,估计是被老师架着的,,一级评论,5,0,2024-11-03 11:48:55
lollloow,保密,[doge_金箍]太缺素材了,,一级评论,2,0,2024-11-03 11:47:00
INFP的我,保密,那位牛津朱朱。[doge],,一级评论,5,0,2024-11-03 11:46:21
请鲭,保密,"《中专天才少女之陨落》
我重生了。这一次我一定要把我失去的夺回来。[嗑瓜子]",,一级评论,5,0,2024-11-03 11:47:57
合欢宗首席大长老,保密,哪个天才不是有迹可循的，突然冒出来的，按修真小说里的设定，那就是开挂的,,一级评论,5,0,2024-11-03 11:47:39
Adepta-Sororitas,保密,造神失败,,一级评论,6,0,2024-11-03 11:47:22
Sky-星落,男,破案了，姜萍被保密去研究我们第七宇宙歼星舰去了[大哭],,一级评论,5,0,2024-11-03 11:47:09
辣椒肉沫,男,中专还是中专，没什么意外,,一级评论,6,0,2024-11-03 11:45:21
Sennen_Vollerei,男,和高振宁坐一桌吧,,一级评论,5,0,2024-11-03 11:45:16
慢慢走的千里马,男,都说了数学这玩意会就是会？叫[喜极而泣],,一级评论,4,0,2024-11-03 11:44:41
青ls衫,保密,吸引火力？,,一级评论,6,0,2024-11-03 11:45:00
圣者遗物箱,保密,[doge]想起来大学时候一次教证券投资的老师让我们报名参加一个大宗商品模拟交易大赛并上机实操 大家都是0基础啊懂又不懂的 然后我想了个办法 找了个经常旷课的兄弟的账号 跟我反向操作 比如我自己账号买XX商品会涨 然后就用兄弟账号买XX商品会跌 结果一通操作下来那个兄弟账号最后居然拿了第一 还分了几千块钱的奖金,,一级评论,5,0,2024-11-03 11:43:34
账号已注销,保密,汪菊闹麻了,,一级评论,0,0,2024-11-03 11:43:13
哒哒大芒果,保密,把作弊说得都那么的清新脱俗了吗,,一级评论,5,0,2024-11-03 11:42:52
Troubadour1084,保密,乌龙茶,,一级评论,5,0,2024-11-03 11:42:28
夜来风雨声花落知少多,保密,拿下！,,一级评论,6,0,2024-11-03 11:42:09
月汐江丶,保密,可以开始选冰红茶了,,一级评论,5,0,2024-11-03 11:41:42
光属性精灵,男,faker,,一级评论,5,0,2024-11-03 11:41:32
送1血2血,保密,图啥啊？,,一级评论,6,0,2024-11-03 11:39:34
呀-呀嘻,保密,笑死了,,一级评论,5,0,2024-11-03 11:40:00
悠哉的呆唯,男,抄就是抄还提供帮助[偷笑][偷笑][偷笑],,一级评论,6,0,2024-11-03 11:39:19
拂晓Daybreak,男,数学精神的胜利[打call],,一级评论,6,0,2024-11-03 11:39:02
常轨脱离derail,保密,@同济大学 怎么不蹭了,,一级评论,5,0,2024-11-03 11:37:38
减重中的Evan,男,"这泼天的富贵，赶紧出来直播带货啊，只要顶的住压力，银子哗哗的，全民直播的时代这个流量居然不接住。
《我的骗术冠绝中华》",,一级评论,6,0,2024-11-03 11:37:38
犯罪嫌疑江某,男,🤣🤣👉👉👉,,一级评论,6,0,2024-11-03 11:37:37
国际巨星刘俊生,男,数学的大厦已经崩塌[大哭],,一级评论,6,0,2024-11-03 11:39:27
月不复当年,男,连个中考都过不了的还真有人信会有多天才，数学真的厉害早就当做特长生培养了。,,一级评论,5,0,2024-11-03 11:38:40
浮游颗粒,保密,“漏网之鱼”之“网好无缺”,,一级评论,6,0,2024-11-03 11:38:24
哈基米月半宝宝,女,毫不意外,,一级评论,5,0,2024-11-03 11:38:04
我不会不发表任何评论,保密,LPL有自己的faker,,一级评论,6,0,2024-11-03 11:37:21
哇嘎嘎嘎嘎嘣脆,保密,@镜头里的尽头 还有犟嘴的呢,,一级评论,5,0,2024-11-03 11:34:28
镜头里的尽头,保密,抽象小子得志了。到处@我，这段时间活的这么憋屈吗,哇嘎嘎嘎嘎嘣脆,二级评论,5,0,2024-11-03 11:37:52
老up2024,保密,[鼓掌][鼓掌][鼓掌][鼓掌],,一级评论,3,0,2024-11-03 11:31:55
哇嘎嘎嘎嘎嘣脆,保密,@镜头里的尽头 还有犟嘴的种呢,,一级评论,5,0,2024-11-03 11:33:49
终会与你同行---,男,子弹飞了这么久终于是打到人了,,一级评论,5,0,2024-11-03 11:28:14
迷茫的衣藻,保密,唉，当时有人直接出一道数二题让她做就行了，搞这么久，无聊,,一级评论,3,0,2024-11-03 11:28:09
CRH2A-114514,男,看来这回家长们要打脸了[doge][doge][doge],,一级评论,4,0,2024-11-03 11:27:41
相离何必曾相识_,保密,bgm是什么？像劳伦斯又不是劳伦斯,,一级评论,6,0,2024-11-03 11:25:32
五四三二一零0,女,只能说自作孽不可活,,一级评论,6,0,2024-11-03 11:25:04
纯洁心灵尽显真善美,保密,可惜了，没来得及圈点[喜极而泣][喜极而泣],,一级评论,5,0,2024-11-03 11:25:34
特异型摸鱼王,男,闹麻了,,一级评论,6,0,2024-11-03 11:23:21
top-menggu,保密,大结局！,,一级评论,6,0,2024-11-03 11:24:01
首席执行官念卿,男,蚌埠住了,,一级评论,5,0,2024-11-03 11:22:29
长点黑夜,男,意料之中,,一级评论,6,0,2024-11-03 11:22:27
死神如风3,保密,啧啧😆,,一级评论,5,0,2024-11-03 11:21:36
白嫖组,男,纯纯乐子,,一级评论,6,0,2024-11-03 11:22:06
逢风吹云散,保密,刚刚删掉乐,,一级评论,4,0,2024-11-03 11:21:29
一直觉得Q,保密,主主主,,一级评论,3,0,2024-11-03 11:20:07
小_烂_仔,保密,哈哈,,一级评论,5,0,2024-11-03 11:19:56
MrANobody,男,@新华社,,一级评论,5,0,2024-11-03 11:21:53
当百合花开的日子,保密,[嗑瓜子],,一级评论,6,0,2024-11-03 11:20:03
゚helfer,保密,通过这件事能看出上层和下层人资源分配和思想水平的巨大差异，而媒体为了流量用这个引爆剂造神又毁神，只能说水太浑浊了,,一级评论,4,0,2024-11-03 11:17:23
a9pov3pa,保密,主:6,,一级评论,6,0,2024-11-03 11:18:34
悲伤の艺,保密,超天才姜萍[脱单doge],,一级评论,6,0,2024-11-03 11:16:58
国思i,男,不敢超，怕下一代是笨比,悲伤の艺,二级评论,6,1,2024-11-03 11:18:01
肤浅终归是肤浅,男,20几岁滴银 捧成超天才 不是什么好事啊,悲伤の艺,二级评论,6,0,2024-11-03 11:20:36
悲伤の艺,保密,回复 @肤浅终归是肤浅 :😂😂,悲伤の艺,二级评论,6,0,2024-11-03 11:26:27
悲伤の艺,保密,回复 @国思i :扣钱,悲伤の艺,二级评论,6,0,2024-11-03 11:42:57
世界-正位,保密,先捧后踩https://b23.tv/BV1dT421a7TM 太厉害啦,,一级评论,6,0,2024-11-03 11:17:02
女神探聂海芬,保密,已经被设置为仅up可见了[大笑],世界-正位,二级评论,6,0,2024-11-03 11:25:35
世界-正位,保密,回复 @女神探聂海芬 :呱！是聂海芬大侦探！大家快退！[海虎表情包_高手],世界-正位,二级评论,6,0,2024-11-03 13:24:48
女神探聂海芬,保密,回复 @世界-正位 :跑不了咯，现在我要让你想起一些事情[doge],世界-正位,二级评论,6,0,2024-11-03 16:01:21
蓝公主王柳羿,保密,大飞也就图一乐，你才是真faker,,一级评论,6,0,2024-11-03 11:16:59
别肽离普,保密,造神是吧,,一级评论,6,0,2024-11-03 11:16:12
世界-正位,保密,https://b23.tv/BV1dT421a7TM,,一级评论,6,0,2024-11-03 11:15:45
世界-正位,保密,不是11月公布？,世界-正位,二级评论,6,0,2024-11-03 11:15:54
世界-正位,保密,先捧后踩[海虎表情包_有点极端了],世界-正位,二级评论,6,0,2024-11-03 11:16:29
帕朵的屑罐头,保密,已经锁了，看不到了,世界-正位,二级评论,5,1,2024-11-03 11:22:37
-After_Dawn-,男,可以选一款饮料了[doge],,一级评论,6,0,2024-11-03 11:15:28
世界-正位,保密,自己打自己脸可以的,,一级评论,6,0,2024-11-03 11:15:28
RugosaaRose,保密,主：666,,一级评论,6,0,2024-11-03 11:15:03
樱花奶酱,保密,这不会是又发生什么事才终于舍得把姜萍的比赛结果放出来吸引视线挡枪了吧[思考],,一级评论,5,0,2024-11-03 11:13:13
溜冰场的雪豹,保密,肯定是lpl干的,樱花奶酱,二级评论,6,0,2024-11-03 11:15:25
泪水打湿鸡排饭,保密,提供帮助是怎么个帮助法？[嫌弃],,一级评论,3,0,2024-11-03 11:16:23
今天我娱乐的dog好,男,回旋镖[doge_金箍],,一级评论,6,0,2024-11-03 11:15:05
也许苦尽甘来终有时,男,一出闹剧,,一级评论,6,0,2024-11-03 11:14:15
平凡的但不朽的,男,[星星眼],,一级评论,4,0,2024-11-03 11:13:48
瞎想猫猫,保密,即便都是最好的种子，你只配拥有泔水你咋活,,一级评论,5,0,2024-11-03 11:13:02
小猫放屁香万里,女,我又被骗了（扶额苦笑）,,一级评论,5,0,2024-11-03 11:12:05
Goods-_-,保密,八月95日，结果终于到了[蹲蹲],,一级评论,4,0,2024-11-03 11:11:48
拂天子,保密,处罚：揉一揉被冲伤的脸,,一级评论,6,0,2024-11-03 11:11:23
大白丶Biu,保密,终于来了,,一级评论,6,0,2024-11-03 11:10:29
類人補完計劃,保密,真真假假可以粉饰，但是自然规律粉饰不了啊[笑哭],,一级评论,6,0,2024-11-03 11:13:00
好吧好吧你说的对,保密,阿里巴巴主办方是最恶心最逆天的,,一级评论,2,0,2024-11-03 11:12:28
逝人随风消逝,男,"想玩弄权术造神,至少不要选在数学这个领域.
数学是个绝对公平的事,只有会和不会.",,一级评论,6,0,2024-11-03 11:12:26
肥猪流汪汪,男,不会就是不会的学科，为什么一个女孩子要配合做这个假。她能得到啥呢。不懂。,,一级评论,6,0,2024-11-03 11:12:04
中式GTA,保密,牛津🐷🐷,,一级评论,4,0,2024-11-03 11:11:10
Seani77,保密,最开心的一集,,一级评论,4,0,2024-11-03 11:11:10
Echonet_艾可奈特,男,终于来了,,一级评论,6,0,2024-11-03 11:11:02
从心Louis,女,之前你给她加油的那条还没删呢，笑死,,一级评论,5,0,2024-11-03 11:10:32
登云逐岳,保密,一个章都没有,,一级评论,4,0,2024-11-03 11:10:32
账号已注销,保密,阿虚，永无止境的八月结束了！,,一级评论,0,0,2024-11-03 11:10:02
天眼观凡尘,保密,"其兴也勃焉，其亡也忽焉。
事实证明，数学，不会就是不会，做不了假。
再联想到前些天的四个博士学位人才，他没有哪怕数学的研究生学位。因为数学划不了水。",,一级评论,5,0,2024-11-03 11:11:33
水雾缭-云青山,保密,t1夺冠,,一级评论,5,0,2024-11-03 11:11:24
hikn0713,男,炒赢就大赚，炒输就拖时间，时间淡忘一切[胆大党_微笑],,一级评论,6,0,2024-11-03 11:10:25
要练双立臂,男,她老师是个高手啊，可以自己来参赛了,,一级评论,6,0,2024-11-03 11:09:51
辣条脆土豆,男,man！,,一级评论,6,0,2024-11-03 11:09:48
王沃特,男,天才少女,,一级评论,5,0,2024-11-03 11:09:22
