用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
圣托里尼小珍珠,女,[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜],,一级评论,6,0,2024-11-03 13:39:11
一江春水向东流,保密,BV1zh411x7XX,,一级评论,5,0,2024-11-03 13:37:52
桐叶秋笙,保密,决不能让数学领域成为脱缰的野马！,,一级评论,5,0,2024-11-03 13:36:54
bbb背起了行囊,男,真希望以后少发这种有争议性的报道，尤其是社会上有舆论并且没经过证实的，很容易吃回旋镖[笑哭][笑哭],,一级评论,5,0,2024-11-03 13:36:34
NotfoundNotfound,男,[doge],,一级评论,6,0,2024-11-03 13:36:21
指鹿为马文艺复兴,保密,"主=6
不是数学题，它是行测题",,一级评论,6,0,2024-11-03 13:36:34
onemass,保密,群众的眼睛是雪亮的,,一级评论,4,0,2024-11-03 13:35:59
赤撒红沾涧星间,男,我就知道！,,一级评论,5,0,2024-11-03 13:35:54
林泉之思,保密,演技是有点好的,,一级评论,6,0,2024-11-03 13:35:50
言沫哈,男,新闻学魅力时刻,,一级评论,5,1,2024-11-03 13:25:40
Laural_twig,保密,新闻学魅力时刻,,一级评论,6,1,2024-11-03 13:17:42
能动手解决就少动嘴,男,这投石问路的石头有点大呀,,一级评论,6,0,2024-11-03 13:14:04
外公的留声机,保密,好奇问问，其他人就没有违规的吗？怎么知道他们讨论了，有监控录像🎥吗？学校作文比赛，最后都老师修改了一遍，都有老师写的东西在里面。。,,一级评论,5,0,2024-11-03 13:13:01
没有作业的快乐,保密,开卷网络答题，监控是没有的。至于其他人有没有讨论，我不知道。但姜萍答题属于是作弊了还要跳出来宣传，所以舆论重点就在姜萍上。,外公的留声机,二级评论,6,0,2024-11-03 13:16:38
外公的留声机,保密,回复 @没有作业的快乐 :这竞赛含金量如何？,外公的留声机,二级评论,5,0,2024-11-03 13:22:20
人的疯狂具有传染性,男,老师造神，学生遭殃,,一级评论,6,0,2024-11-03 13:11:11
绘淇,保密,过预选赛能上热搜，这个打完了假不上一下？,,一级评论,4,0,2024-11-03 13:11:54
breeze63,保密,faker！,,一级评论,6,0,2024-11-03 13:10:28
RockingXiang,男,[给心心][给心心][给心心],,一级评论,6,0,2024-11-03 13:09:13
小径曲通幽,保密,补档https://b23.tv/f84soGC,,一级评论,4,0,2024-11-03 13:08:38
丨随风丿而逝,保密,自有大儒辩经.JPG[笑哭],,一级评论,5,0,2024-11-03 13:07:52
兔之梦魇,保密,认错有点晚啊,,一级评论,2,0,2024-11-03 13:05:28
浮生梦断,男,这是有认错吗？,兔之梦魇,二级评论,5,0,2024-11-03 13:12:16
熊猫--丫丫,保密,解放思想，实事求是！,,一级评论,5,0,2024-11-03 13:04:37
biIi_l0978662,保密,@爱喝冰红茶的岚,,一级评论,6,0,2024-11-03 13:02:28
爱喝冰红茶的岚,男,这下学历歧视更严重了，乐,biIi_l0978662,二级评论,6,0,2024-11-03 14:10:31
刀刀的好伙伴,男,打脸[喜极而泣],,一级评论,6,0,2024-11-03 13:01:37
一根葱的五分地,保密,所以，你们这些媒体怎么处理,,一级评论,5,0,2024-11-03 12:59:56
江蟒喵喵,男,"“我永远忘不了2024.11.3号，这个属于Faker的日子。”
“你也看英雄联盟吗？”
“我是说数学造假的事情。”",,一级评论,6,0,2024-11-03 12:59:18
一剑无痕雪千川,保密,数学造假，必死无疑,,一级评论,5,0,2024-11-03 12:58:27
樱酱单推人,保密,"提供帮助？是课外辅导吗🤔
这王老师人还蛮不错哦[支持]",,一级评论,6,0,2024-11-03 12:57:24
himjuh66856925,保密,转人工,,一级评论,6,0,2024-11-03 12:57:20
识律鸢华,女,当初骂我的人，我可是一个个截图了哟,,一级评论,5,0,2024-11-03 12:57:05
安妮银手,保密,被指导的前提是自己大部分都会，如果不会，那就是作弊，玩文字游戏能把本来就挂不上去的面子再挽回一些吗？,,一级评论,6,0,2024-11-03 12:58:03
陈孝庭,保密,风险对冲,,一级评论,5,0,2024-11-03 12:55:42
锦绣北华,保密,实事求是的媒体[doge_金箍],,一级评论,6,0,2024-11-03 12:52:20
看来这就是名字的极限,保密,呵呵,,一级评论,6,0,2024-11-03 12:50:41
cthhhhho,保密,是这样的,,一级评论,6,0,2024-11-03 12:49:33
进原蒂,男,😄,,一级评论,6,0,2024-11-03 12:49:17
拆瑞脆,男,[喜极而泣],,一级评论,5,0,2024-11-03 12:48:52
松江广才,保密,红流量黑流量，两面流量都要吃。最后实质上没有一点损失，还因为一场闹剧收获了两倍的流量,,一级评论,5,0,2024-11-03 12:47:10
君默泠,女,6,,一级评论,6,0,2024-11-03 12:48:35
沃椰布吉岛,保密,评论不存在了,,一级评论,5,0,2024-11-03 12:45:40
虾仁滑蛋饺,保密,只能说中专招生效果不理想，多方合作宣传,,一级评论,5,0,2024-11-03 12:44:50
料比牢达,保密,字数越少，新闻越大,,一级评论,6,0,2024-11-03 12:45:29
周处除八害,保密,骗子,,一级评论,5,0,2024-11-03 12:42:03
怪叔叔Lich,男,恭喜T1faker！,,一级评论,6,0,2024-11-03 12:42:14
路灯的杆杆杆,保密,水平太次,,一级评论,5,0,2024-11-03 12:42:06
不努力就狗带-,保密,憋笑,,一级评论,5,0,2024-11-03 12:41:58
狗狗沧沧0301,保密,主=6居然是伪命题？！[惊讶],,一级评论,4,0,2024-11-03 12:42:36
失明画家,保密,支持👍,,一级评论,6,0,2024-11-03 12:41:37
纳西索斯nxss,女,不er，很失望很心寒，我以为你和那些媒体不一样[撇嘴],,一级评论,5,0,2024-11-03 12:41:07
纳西索斯nxss,女,一来传出去怕是国内权威媒体的形象受损；二来使一个孩子处于舆论的风波之中被言语攻击，你也是参与推波助澜的帮凶,纳西索斯nxss,二级评论,5,1,2024-11-03 12:48:35
科学家阿光1313,男,这也算个警示，别看到是央视或者什么权威机构发布就觉得一定是真的，任何时候都要保持独立思考,纳西索斯nxss,二级评论,6,3,2024-11-03 12:51:14
某东西拉黑搞精神胜利,男,回复 @科学家阿光1313 :他就传话筒，这次没有干货传，就自己采访点新闻刷存在感,纳西索斯nxss,二级评论,3,0,2024-11-03 13:19:52
bili_97431228360,保密,其实我一开始对天才还抱有怀疑态度，直到听说平时数学考80多分，然后居然解释说是太简单了，我就知道这个不可能是真的，虽然很多天才都有小时候科目成绩不行的情况，但在他们出名的时候没有说什么在他们基础知识上出错，知识没有办法断层不能说你基础算数都会算错的情况下，去做高级计算能算对的情况。不过这也不是这女孩的错就是被当枪使了，主要还是开枪的人的不对，不过头子能发视频告诉我们真相还是不错的至少没有像其他媒体那样直接装作不知道[吃瓜],,一级评论,5,0,2024-11-03 12:39:28
记录实验室,保密,不要只会扯什么北京明白，包饺砸。干点人事。,,一级评论,6,0,2024-11-03 12:41:07
飞过一片海,保密,🤡,,一级评论,6,0,2024-11-03 12:39:49
Endigix,女,致敬,,一级评论,5,0,2024-11-03 12:39:47
不知所措的期末考试,女,就这？？？？？,,一级评论,6,0,2024-11-03 12:39:29
叁喵叔,男,仅仅只是感到了空虚[胆大党_微笑],,一级评论,5,0,2024-11-03 12:38:17
evil_disciple,保密,咋不嘴硬了,,一级评论,5,0,2024-11-03 12:37:50
690344444444,保密,作弊可耻,,一级评论,3,0,2024-11-03 12:36:03
夏虫不知冰-,保密,二牛,,一级评论,5,0,2024-11-03 12:34:38
已阳丁真i,男,我不评价,,一级评论,5,0,2024-11-03 12:34:07
一江春水向东流,保密,老师开三个号，阿里见机起意，意图不轨，结果轻描淡写。,,一级评论,5,0,2024-11-03 12:33:24
海堡Haiburger,男,https://b23.tv/BV1j2SkYjEWJ ，不站队，让子弹飞一会,,一级评论,6,0,2024-11-03 12:35:00
碳十九,男,自己反省一个月吧,,一级评论,5,0,2024-11-03 12:32:42
可乐挺乐,保密,封面打码，看着倒胃口,,一级评论,6,0,2024-11-03 12:32:16
刘无双0,男,[大笑][笑哭][喜极而泣][热词系列_标准结局],,一级评论,5,0,2024-11-03 12:32:33
op1235589,保密,主主主,,一级评论,4,0,2024-11-03 12:32:15
inthedark29,保密,要是语文专业这神不就造起来了吗,,一级评论,6,0,2024-11-03 12:31:14
唐豆可爱捏,保密,"“我永远忘不了2024.11.3号，这个属于Faker的日子。”
“你也看英雄联盟吗？”
“我是说数学造假的事情。”",,一级评论,6,0,2024-11-03 12:31:09
勿信有人带你富贵,保密,中专生喜欢数学 值得推广 姜平可能是亿个例[doge_金箍],,一级评论,6,0,2024-11-03 12:30:16
拔泥汉的优雅,男,看来你也对应式教育没啥自信，哎。。。,,一级评论,6,0,2024-11-03 12:30:15
--Ida--,女,姜萍挺惨的，单纯就是被炒作了,,一级评论,5,0,2024-11-03 12:31:09
挽风者风挽,保密,脸疼吗？,,一级评论,5,0,2024-11-03 12:30:36
想永远守护veibae小姐,保密,又在装理中客哦，休息一下好不好,,一级评论,6,0,2024-11-03 12:29:27
孟腾的自留地,男,师者 传道 授业 解惑,,一级评论,6,0,2024-11-03 12:31:50
我本一无所有,男,[doge],,一级评论,5,0,2024-11-03 12:31:12
棒子一孝泯恩仇,男,[喜极而泣],,一级评论,5,0,2024-11-03 12:31:08
芝士雪豹-__-__-,保密,现在呢？,,一级评论,5,0,2024-11-03 12:31:02
虾仁滑蛋饺,保密,看来今年中专招生很理想，心情好的勒都愿意澄清了,,一级评论,5,0,2024-11-03 12:30:16
混世大香蕉,保密,真相大白了，可谁又在乎了呢？唉😔,,一级评论,6,0,2024-11-03 12:29:18
陆夜白呀,保密,我还是喜欢你桀骜不驯的样子,,一级评论,5,0,2024-11-03 12:28:05
何事牛马,保密,说白了，就是一些大企业在试探，能不能人造天才，试试自己的权威比不比名校大,,一级评论,6,0,2024-11-03 12:28:04
kjfjeksnfbwlsll,男,打拳的还继续吗,,一级评论,5,0,2024-11-03 12:28:06
失明画家,保密,支持👍,,一级评论,6,0,2024-11-03 12:27:03
Leon_Yosip,男,盖章呢,,一级评论,6,0,2024-11-03 12:26:14
挊挊咻,保密,“你再帮他说一遍，你等于.....你等于也有责任吧？”,,一级评论,5,0,2024-11-03 12:27:08
漂浮的泡沫-,男,眼见为实，这位也是faker啊,,一级评论,6,0,2024-11-03 12:26:52
沉迷study的我,男,faker之间亦有差距,漂浮的泡沫-,二级评论,5,0,2024-11-03 12:29:23
大风起兮牛飞扬,保密,6,,一级评论,6,0,2024-11-03 12:25:35
原来是炮兵,男,非得在数学领域造神....  数学不会就是不会[滑稽],,一级评论,6,0,2024-11-03 12:26:32
白猫与蓝天,男,臭不要脸,,一级评论,5,0,2024-11-03 12:26:12
残酷な天使のテーゼよ,男,主流媒体[打call][打call][打call],,一级评论,6,0,2024-11-03 12:23:33
混沌触须,保密,合订,,一级评论,6,0,2024-11-03 12:23:04
你是筷子我是勺,男,数学只是我的plan b[doge],,一级评论,6,0,2024-11-03 12:22:12
抱歉_该昵称已存在,男,成心拿我开心是吧😊,,一级评论,3,0,2024-11-03 12:23:11
开水君Steven,保密,[吃瓜],,一级评论,6,0,2024-11-03 12:22:46
明月素魂,男,你好呀,,一级评论,5,0,2024-11-03 12:20:11
z12112z,保密,八月结束啦[doge],,一级评论,3,0,2024-11-03 12:22:00
不好意思不会时光倒流,男,压力太大了！这么报道吗？我觉得不对头。,,一级评论,5,0,2024-11-03 12:21:48
吟九歌行侠客,男,今天是八月多少号[doge],,一级评论,5,0,2024-11-03 12:21:29
咸鱼在地板上,女,你好,,一级评论,5,0,2024-11-03 12:20:54
可引用纯净水,保密,[笑哭],,一级评论,6,0,2024-11-03 12:20:53
安之于屿,男,[吃瓜],,一级评论,5,0,2024-11-03 12:20:38
旋风桜,男,芝士姜萍[Mygo表情包_Love][Mygo表情包_Love],,一级评论,6,0,2024-11-03 12:21:39
十阎的白毛,男,嘿嘿，好热闹,,一级评论,6,0,2024-11-03 14:17:29
人世体验官,男,哪有那么多天才，只是缺乏发现的问题的本质,,一级评论,5,0,2024-11-03 14:17:18
牛蛙222222,保密,恭喜Faker[给心心][给心心][给心心][给心心],,一级评论,5,0,2024-11-03 14:14:16
锁月寻香oAo,男,无敌了,,一级评论,6,0,2024-11-03 14:13:05
秋山悟02,保密,什么叫帮助，作弊就是作弊跟帮助有毛关系，说的那么好听,,一级评论,5,0,2024-11-03 14:10:19
Particlehell,保密,怎么不装死了[思考],,一级评论,6,0,2024-11-03 14:10:47
纳迪莎,男,真不明白你们怎么想的,,一级评论,5,0,2024-11-03 14:07:18
没有道徳就不会被绑架,男,我应数的，课上也不咋学，都是课后学，我一开始还以为是真的，课后自学呗，真厉害，我大二学常微分方程都学的那么累，她都会偏微分方程了，后来石锤越来越多，我也知道到底咋回事了，今天这个结局，只能说是早晚的事,,一级评论,5,0,2024-11-03 14:05:12
蒙古禁卫军,保密,练得Σ形似2形，千株松下六函经。我来问姜无馀说，云在青天水在萍[锦鲤],,一级评论,3,0,2024-11-03 14:08:17
禹汁波の邪恶小鬼,男,绝绝子,,一级评论,5,0,2024-11-03 14:07:16
我爱洋洋笑笑,男,天才少女来来来，最简单的题目用泰勒级数展开给我计算一下71的平方根近似值，只要精确到两位小数哦！,,一级评论,5,0,2024-11-03 14:04:00
你马上就会知道,男,真理的殿堂里没有诡辩者的容身之处,,一级评论,5,0,2024-11-03 14:01:50
一步两步三步呃,男,Joker,,一级评论,5,0,2024-11-03 14:01:31
Nightmare_Green,男,直接说作弊就可以了,,一级评论,6,0,2024-11-03 14:01:26
比头像还要重要的昵称,保密,其他参赛人没指导么,,一级评论,6,0,2024-11-03 13:59:57
纳入我家哦,男,推波助澜,,一级评论,6,0,2024-11-03 13:59:12
雏子的本子,保密,下楼顺便丢垃圾,,一级评论,6,0,2024-11-03 13:56:46
㐅意义,保密,那个老师之前采访的时候看着神态就怪怪的,,一级评论,6,0,2024-11-03 13:56:31
蛤布斯堡啦啦啦,保密,希望以后少点稍微动动脑子就可以避免的合订本……,,一级评论,6,0,2024-11-03 13:55:58
染初琪,女,[大笑][大笑],,一级评论,4,0,2024-11-03 13:55:14
昵称想要无视,保密,现在作弊都这么文雅了?原来不犯法的吗,,一级评论,6,0,2024-11-03 13:53:45
BUGATTI-RIMAC,男,给你们中学生的作文素材：不要迷信权威。,,一级评论,5,0,2024-11-03 13:51:49
狂歌的菠萝,男,稿件失效的含金量,,一级评论,6,0,2024-11-03 13:51:46
無聊守夜人,男,高等数学能骗人，经典物理学不会[doge],,一级评论,6,0,2024-11-03 13:50:47
AwesoEKs,保密,人家说啥是啥，就因为身上的buff要大肆宣传？,,一级评论,6,0,2024-11-03 13:49:36
调查任何人,男,前来围观,,一级评论,5,0,2024-11-03 13:49:28
疯飘过,保密,主＝6[吃瓜][吃瓜][吃瓜],,一级评论,6,0,2024-11-03 13:49:16
迈向前方,男,我们将深刻吸取此次事件带来的教训，认真反思，举一反三，及时整改，做到新闻的广泛性，及时性，热点性，监督性，真实性，真正发挥新闻启迪人民，教育人民，联系人民，服务人民，娱乐人民的作用，为社会主义新闻事业大放光彩而持续奋斗！,,一级评论,6,0,2024-11-03 13:48:54
MARTINa_X,保密,谢惠民方便面那边怎么说？,,一级评论,5,0,2024-11-03 13:49:37
想踩缝纫祭・,保密,很符合我对媒体人的印象，出事前做新闻带强烈的主观色彩，出事后开始绝对中立[大笑],,一级评论,5,0,2024-11-03 13:49:19
坠落梵谷,男,实事求是啊,,一级评论,5,0,2024-11-03 13:48:21
一口狮子鱼,男,[给心心],,一级评论,6,0,2024-11-03 13:47:44
星慕之尘,女,主到底等不等于6啊,,一级评论,5,0,2024-11-03 13:47:34
T-M-X,保密,我不到啊,星慕之尘,二级评论,5,1,2024-11-03 13:49:04
Fe做的铁,保密,[微笑],,一级评论,5,0,2024-11-03 13:46:13
哈勺勺,保密,[偷笑],,一级评论,6,0,2024-11-03 13:47:52
一块钱能买多少个,保密,把孩子教坏了，这孩子肯定在学校会被看不起,,一级评论,5,0,2024-11-03 13:46:31
AwesoEKs,保密,emm，评论被阿瓦隆封了[笑],,一级评论,6,0,2024-11-03 13:46:19
轻嗨李皮彭,男,避重就轻的学校真是个耻辱！作弊就作弊！！指导捏麻麻呢！！？,,一级评论,5,0,2024-11-03 13:44:13
不高冷猫咪,保密,诚然当事人作弊有问题，但是将他们捧上神坛推向舆论风口浪尖的人就这么干净？,,一级评论,6,0,2024-11-03 13:43:25
芙云依晴空,男,jp应该进演艺圈，而不是数学圈，这不是妥妥的表演天才吗,,一级评论,6,0,2024-11-03 13:43:24
-明月难圆-,保密,学新闻学的,,一级评论,6,0,2024-11-03 13:40:36
巨十寒,男,学新闻学学的,,一级评论,5,0,2024-11-03 13:40:33
淡淡翼句,男,新闻的严谨性呢[doge],,一级评论,5,0,2024-11-03 13:40:38
纵崔苇,保密,几流？,,一级评论,5,0,2024-11-03 13:37:35
嗯妖孽,保密,2024.11.3.  13：20  1368条评[吃瓜]（待补档,,一级评论,5,0,2024-11-03 13:39:51
--夜声--,保密,之前的视频呢？,,一级评论,6,0,2024-11-03 13:38:38
毋须庸人自扰,保密,"理性看待这件事情
我觉得姜萍同学不过是一个17岁的孩子，就好比我以前读初中的时候，当时体罚现象很严重，老师的教学也很一般，但是面对教育局工作人员的询问，班主任和年级主任都会提前通知并教学生怎么去回答工作人员的问题，先不说当着班主任的面前对工作人员说出真实情况所需要的勇气，一个未成年没有社会阅历的孩子，如果没有父母去教导如何保护自己维护自己的合法权益的意识的话，大抵是说不出真话的。所以我觉得教育真的是一件很重要的事情，这需要社会各方主体共同的努力，既需要父母对孩子成长的关注与引导，也需要学校和老师有求真务实和立德树人的教育精神，更需要相关教育机构和社会大众的共同监督。
相信在大家共同的努力下，这样的事件会越来越少，会有更多的孩子能在被关注的情况下勇敢的说出真话，不再受到胁迫和不正当的言论引导从而带来不好的社会影响。",,一级评论,5,0,2024-11-03 13:39:44
本人已死有事烧纸z_z,保密,谢绝小作文，群众有眼睛知道什么是实事求是,毋须庸人自扰,二级评论,5,0,2024-11-03 13:45:25
本人已死有事烧纸z_z,保密,我认为说谎如果可以无成本用胁迫推脱，那犯罪亦可。,毋须庸人自扰,二级评论,5,0,2024-11-03 13:47:18
毋须庸人自扰,保密,回复 @本人已死有事烧纸z_z : 阁下如果要论责的话，姜萍同学有不可推卸的责任，但是我们更多的应该关注到姜萍不过是造假的表象，承担次要责任，主要责任在于校方和其指导老师没有求真务实的教育精神和为求出名的利欲熏心,毋须庸人自扰,二级评论,5,0,2024-11-03 13:52:28
毋须庸人自扰,保密,回复 @本人已死有事烧纸z_z :群众的眼睛是雪亮的的，但是很多那些被故意掩埋而看不见的事实才是我们更应该关注的,毋须庸人自扰,二级评论,5,0,2024-11-03 13:54:16
小母猪猿飞菖蒲,保密,她老师为什么考得没她好？,,一级评论,5,0,2024-11-03 13:39:02
BeatFly,男,好大的处分,,一级评论,6,0,2024-11-03 13:36:32
徐逍遥耶,男,张雪峰谈新闻学的含金量。,,一级评论,6,0,2024-11-03 13:36:07
哈耶克玩市场,保密,消愁😅,,一级评论,4,1,2024-11-03 13:31:18
等一手开源,男,新闻学魅力时刻,,一级评论,6,1,2024-11-03 13:22:58
满船清梦乱星河,男,评论区一个个贴脸开大[doge],,一级评论,5,1,2024-11-03 13:15:23
Dr_Chen-6711,保密,🤐🤐🤐,,一级评论,6,0,2024-11-03 13:14:59
阴吹思婷z,保密,https://b23.tv/ADzxIjv,,一级评论,6,0,2024-11-03 13:14:07
世界-正位,保密,那个，6月份那个视频可以补档一下吗？,,一级评论,6,0,2024-11-03 13:14:27
中国单男,女,@A-SOUL_Oficial 评论区南蚌,,一级评论,6,1,2024-11-03 13:14:25
淮朔_,男,道歉！,,一级评论,6,0,2024-11-03 13:11:29
太守张萧,保密,不牛逼了？,,一级评论,6,0,2024-11-03 13:11:25
CJ_Xtreme,男,飞科牛丝,,一级评论,6,0,2024-11-03 13:11:13
沉寂的守望,男,这……呃……,,一级评论,5,0,2024-11-03 13:10:46
R-Richard,保密,你们挑了个好时间放这个,,一级评论,5,0,2024-11-03 13:12:53
Quartet四重奏,保密,你们这些媒体工作者有一个好，不管什么事情跑的比谁都快。但是你们要知道你们是要为自己说的话负责任的,,一级评论,6,0,2024-11-03 13:12:40
原魔米游姬,女,作弊是什么违禁词吗？,,一级评论,5,0,2024-11-03 13:12:36
levap,保密,阿里系,,一级评论,5,0,2024-11-03 13:10:40
醉语_非梦呓,女,这个世界真魔幻[藏狐],,一级评论,5,0,2024-11-03 13:10:26
灯泡的黑灰,保密,以正视听了，挺好的,,一级评论,5,0,2024-11-03 13:09:56
第六天魔王u,男,幽默小丑ysw😄,,一级评论,6,0,2024-11-03 13:09:51
-龙麟-,保密,来点补档兄弟们[doge],,一级评论,5,0,2024-11-03 13:10:03
我就一肥宅掐我干甚,保密,自己造神，舆论自己担着,,一级评论,5,0,2024-11-03 13:09:55
好运领域,男,数学小天才,,一级评论,6,0,2024-11-03 13:09:38
飘和然,保密,说的好模糊，姜萍水平到底如何啊，不是天才也可能是人才啊，不要埋没了啊。,,一级评论,5,0,2024-11-03 13:09:34
历史第一中场-齐达内,保密,[偷笑],,一级评论,6,0,2024-11-03 13:08:25
du11ahan,保密,说话,,一级评论,6,0,2024-11-03 13:09:34
toligen,男,cn bbc,,一级评论,6,0,2024-11-03 13:08:38
IlIIIIIIlI,保密,幽默消愁ys,,一级评论,5,0,2024-11-03 13:08:27
大家都叫我先森,男,哪有什么横空出世的天才，任何优秀都是有迹可循的,,一级评论,6,0,2024-11-03 13:07:18
西卡布OK,保密,不快点写出来就忘了,,一级评论,5,0,2024-11-03 13:07:10
全宇宙最孤独的人,保密,绝无回旋余地,,一级评论,5,0,2024-11-03 13:06:40
缺名字的小硬币,保密,王汉源同学也很励志啊，你看一个暑假就连发2份sci一作。虽然是他爸手下研究生写的，但也是他努力点击的发送嘛[脱单doge],,一级评论,6,0,2024-11-03 13:06:31
苏蘑,男,什么时候把阿里拎出来[微笑],,一级评论,6,0,2024-11-03 13:06:07
西卡布OK,保密,想起来那个什么基因编辑的人,,一级评论,5,0,2024-11-03 13:06:10
说你吔屎的乌蝇哥,男,令人忍俊不禁,,一级评论,5,0,2024-11-03 13:05:42
在下李庚辰,保密,虽说造谣同案不同罚，但是相关一系列人员和媒体至少还算能直接揭露不悟着，也算还行吧,,一级评论,5,0,2024-11-03 13:05:48
山上来的59,男,还没吃上数学方面呢，就没了？,,一级评论,6,0,2024-11-03 13:02:28
玖椀兰,女,竟然还会出结果,,一级评论,6,0,2024-11-03 13:00:56
cadace13,保密,@事件后续追踪 后续来了,,一级评论,5,0,2024-11-03 12:58:31
雪霁梅香桃子,保密,@钛金の林肯 学新闻学的,,一级评论,5,0,2024-11-03 12:58:29
北朱皋,男,普及科学知识任重道远，到现在还有人以为她是天才…[喜极而泣],,一级评论,5,0,2024-11-03 12:58:25
真正的龙须牛肉丝,男,你那视频我还刷到过诶，怎么下架了,,一级评论,6,0,2024-11-03 12:57:52
等价的奇迹,保密,“我永远忘不了2024.11.3号，这个属于Faker的日子。” “你也看撸吗？” “我是说姜萍数学造假的事情。”,,一级评论,5,0,2024-11-03 12:57:27
鲜美冬瓜汤,保密,二手杰作？,,一级评论,6,0,2024-11-03 12:55:07
烟花冷ゾ,保密,这样看来,,一级评论,6,0,2024-11-03 12:54:45
山沟沟三天,保密,光看描述我还以为是欧拉呢,,一级评论,5,0,2024-11-03 12:54:38
一个死肥宅不是很暴力,保密,"老师是隐藏大佬啊，秒杀
清北",,一级评论,6,0,2024-11-03 12:54:47
TyphoonBolaven,男,《女生理科比男生好》,,一级评论,5,0,2024-11-03 12:52:07
洒家没有名字,保密,"我不明白,为什么大家都在谈论着作弊的事情,仿佛这次处理结果对我们注定了了凶多吉少",,一级评论,5,0,2024-11-03 12:51:40
矮狸杏菜,保密,俺不中嘞,,一级评论,6,0,2024-11-03 12:54:29
bili_74274073782,保密,主=6启动！,,一级评论,3,0,2024-11-03 12:52:11
麦克雷快绕后啊,男,主:6,,一级评论,6,0,2024-11-03 12:51:41
樱小萤,女,真的只是提供帮助吗，这话说得也太好听了,,一级评论,5,0,2024-11-03 12:51:25
哀嚎的25G,男,进来来和UP唠会嗑呗～,,一级评论,5,0,2024-11-03 12:51:10
一笑煙雲_ori,保密,我是对的！那些集美怎么不说话了？,,一级评论,4,0,2024-11-03 12:50:11
陌年路上,男,"新闻报道集中在她自学Evanso，关键初赛根本没什么分析的内容，所以她最起码把数学专业本科生内容学完了，并且最起码拥有偏微分方面硕士水准，并且Evans对她来说是基础，应该还学了椭圆方程之类的更高阶的内容，说明初中毕业，在两年内至少达到了硕士水准。学了淑芬基础，学习完实变函数和泛函分析，加上一点复变函数和ode， 学完之后又再补充了pde，基础非常扎实， 再者选择evans (弱解，Lp估计，Sobolev空间)，个人硕士层次觉得至少得掌握非线性泛函分析和调和分析(本人非pde方向，若有错误请专业人士指出) 
所以姜萍比爱因斯坦牛，爱因斯坦中学才自学一本微积分，我们姜萍中专1年时间自学同济大学高等数学、线性代数、概率论、 英文版数学分析、偏微分方程、精通LaTex、 虽然看英文版还全靠查字典[星星眼][星星眼][星星眼]
——转通告前",,一级评论,5,0,2024-11-03 12:50:06
谢太傅内急,男,主=6！,,一级评论,5,0,2024-11-03 12:49:41
雲風卿,男,呵呵,,一级评论,5,0,2024-11-03 12:45:48
九方空-,保密,[初音未来三连快乐表情包_新年快乐][初音未来三连快乐表情包_新年快乐][初音未来三连快乐表情包_爆],,一级评论,5,0,2024-11-03 12:44:19
Topha0408,保密,难绷,,一级评论,5,0,2024-11-03 12:43:14
今日看君币一枚,保密,实事求是,,一级评论,5,0,2024-11-03 12:42:10
哀嚎的25G,男,呐呐，这个就叫专业[吃瓜],,一级评论,5,0,2024-11-03 12:41:30
叫我Peter就好了,男,姜平没有进步的心思？肯定有的呀，最多洗成从犯，为人处世是要宽容一点没错，但不能当傻子，防人之心不可无，下不为例。至于漏题的老师、撺掇的主办方和广而告之不察就宣传的媒体，整治力度太小了，同赛道正常学生也是未成年,,一级评论,6,0,2024-11-03 12:42:55
ETHzurich_,保密,主=6,,一级评论,2,0,2024-11-03 12:41:43
谢太傅内急,男,没有调查就没有发言权,,一级评论,5,0,2024-11-03 12:41:21
键盘打不了字了,保密,准备关评论区咯😄,,一级评论,3,1,2024-11-03 12:41:06
花园花玲的豚鼠,保密,你也开始变得抽象了,,一级评论,6,0,2024-11-03 12:39:11
老实憨厚的熊坚强,女,学新闻学的,,一级评论,6,0,2024-11-03 12:38:55
天天消失的硬币,保密,🤣👉🤡,,一级评论,6,0,2024-11-03 12:39:10
kL1-1,保密,学新闻学的,,一级评论,6,0,2024-11-03 12:38:12
missterF,保密,希望你做新闻能做好调研，不然不要发言,,一级评论,6,0,2024-11-03 12:37:36
四叶L7,保密,女性安全,,一级评论,5,0,2024-11-03 12:35:02
桂花月中香,男,闹麻了,,一级评论,6,0,2024-11-03 12:34:39
终焉兮,女,他人代考到这里面还成“提供帮助”了[吃瓜],,一级评论,3,0,2024-11-03 12:35:00
骨西滴烯,保密,6,,一级评论,5,0,2024-11-03 12:34:04
彻底失败欧阳傲冰,保密,招点智商正常的编辑吧,,一级评论,6,0,2024-11-03 12:33:50
遡煦,男,《第二章•天才的陨落》—姜泙,,一级评论,5,0,2024-11-03 12:32:41
小易123,保密,这咋帮的？比赛这么宽松的吗,,一级评论,6,0,2024-11-03 12:30:40
EnosSevenWu,男,都说了等决赛时候真相自然就出来了，一堆人网上吵吵半天，有啥意义。。。我记得还有说姜萍被好大学录取会挤掉其他学生，你当大学是傻子啊，别人说一个人好它们就会录取吗。。。当时这事就不应该成为热点，她牛就牛去呗，真货假货决赛见真章，很多竞赛什么的都这样，都会冒出很多所谓的种子选手，最后行的确实是行，不行的确实就是不行。,,一级评论,6,0,2024-11-03 12:30:28
