用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
我大熊猫不是猫啊,保密,捧杀不可取啊,,一级评论,6,1,2024-11-05 16:23:55
涼宫はるひ,女,我和杨振宁讨论 成功入围物理竞赛,,一级评论,5,1,2024-11-05 16:20:26
冷真s,保密,"从采访完回来的姜萍同学，全然不顾身体的疲惫，连夜拉着我们中专的老师学生讨论偏微分方程的事宜。谈得晚了，便送我们回宿舍，让我们回寝室休息。再去教室的路上，我们说：“姜萍同学，您回去休息吧。您刚接受完采访。”

姜萍说：“不碍事。你们知道，现在学界很多人把我当作靠他人指点的作弊者，不断质疑要我自证实力。你们是反应试教育的未来，你们的事就是中专生和大专生的事情，是头等大事。”

我们都激动了，眼里裹着泪花。多有松弛感的同学呀！

姜萍同学看着天空，说：“如果学界能像这片天空一样干净就好了！但是就有一些人，比如北大清华的一些教授，还有许多985的学生，要搞乱这学界。他们是罪人”说着，姜萍同学便拿着粉笔，在黑板上开始板书。不一会儿，就看到黑板上出现了如“Σ=1/2”“pi*z=pi^z”“主=6”的式子。

“这是我提出并证明的恒等式，学界一直没有对此重视，我已经忍学界很久了。”姜萍同学愤愤的说。我们都鼓起掌来，为我国有这样的学生而自豪。

一会儿姜萍同学叫来了王润秋老师，问：“那个宣传视频过审了吗？”“已经公开了。好像引起了网络上的轰动。”老师回答说。姜萍同学一怔，说：“赶紧去看网络，看有没有什么负面评价。”

之后，姜萍同学送我们回到了宿舍，一直挥手直到看不见我们。

过了几天，我们听说姜萍同学的宣传视频出事了，我们很紧张。这时候姜萍同学叫我们过去。她依旧那样和蔼，让我们坐下，说：“我的几个恒等式是精妙无比的，为之付出是伟大的。”她这是低下头说：“但我必须承认，我在宣传视频里的板书太鲁莽了。我在这儿像全校师生道歉，我将向全涟水县说明情况。”

我们顿时热泪盈眶。多好的同学啊！她在和黑子们斗争的过程中犯下的一点小失误，竟然被她记在心里，还道了歉。我们在将来的学习中，一定要向姜萍同学学习，学她那对学问的刻苦追求与不耻下问的精神。",,一级评论,6,1,2024-11-05 14:30:16
James哈登MVP,男,"姜萍事件为我们描绘了一张群魔乱舞的社会群丑图。阿里达摩院、各路造神的媒体、谩骂质疑者的网络喷子以及弄虚作假的王润秋都是这幅图里的群魔。当初那些理性质疑者遭受了多少喷子的网暴，他们根本不理会质疑者的逻辑合理性，只会无脑相信数学天才的神话。但凡有质疑者，就上纲上线说人家歧视中专生、歧视女性、表现出精英的傲慢云云，甚至要问候质疑者的祖宗十八代。最惨的就是北大硕士赵斌，他指出阿里的数学竞赛有漏洞，初赛很容易作弊，并怀疑王润秋就是利用规则漏洞进行作弊的幕后推手。赵斌被当时的许多网络喷子骂得狗血喷头，只能默默地退网。此后但凡有质疑者，都不同程度遭到网暴。这些网络喷子拿着愚蠢当善良，肆意谩骂他人。善良不是愚蠢的遮羞布，更不是伪善者逃避责任的借口。在这张图里，还应该画上涟水政府和涟水中专。他们明明早就知道真相，却遮遮掩掩，任由舆论发酵，加剧社会矛盾。当时，只要有一人勇敢站出来澄清事实，还世界一个真相，也不至于引发那么大的民间价值撕裂。
在这起事件中，唯一值得同情的就是姜萍，她是被自己的老师给利用了，之后又被舆论裹挟上神坛，从头至尾都是被利用的工具人。但她又不是一个完全无辜的人，她明知真相，却要配合着造假，欺骗大众，如今不得不承受真相大白于天下的反噬，也是自食苦果。但人非圣贤，孰能无过？我相信只要姜萍勇敢地站出来认个错，大家都会选择原谅她的。",,一级评论,6,1,2024-11-05 14:03:22
伟哥哥仔,保密,自媒体是因为流量，不管真假，哪个说法热度高就按哪个说，反正姜萍真假都不影响他恰饭了，至于其他网络喷子习惯就好，东北雨姐实锤之前都一大堆，可以说每个事件都一大堆，现在实锤之后回去找他们的评论跟他们理论还有用吗,James哈登MVP,二级评论,5,0,2024-11-05 16:04:47
crossgen,保密,哪个学校作弊不通报啊，最差都是系里通报啊,,一级评论,6,1,2024-11-05 13:52:00
伟哥哥仔,保密,通报的是国家级的考试像中高考这样的，这次是企业是竞赛考试，是自愿参与的额外考试比赛，搞清楚没有,crossgen,二级评论,5,0,2024-11-05 16:07:09
crossgen,保密,我都和你说了，人家舆情处理的很好，有高人，人家没有说作弊，人家说了是违规，流程违规也叫违规、操作违规也是违规、行为违规也是违规，你就说违规没违规吧？有没有毛病吧,,一级评论,6,1,2024-11-05 13:49:20
crossgen,保密,我记得没错的话，作弊是要记大过和最差系里通报的，这个事情非常非常非常严重，会入档案,,一级评论,6,1,2024-11-05 13:52:31
荇德宇,保密,这孩子以后得发展会是怎么样，还能继续向上学习吗，真出去工作生活这.........,,一级评论,5,1,2024-11-05 13:49:21
伟哥哥仔,保密,只要后面没有自媒体继续炒流量，没几个月人都忘了，不影响他中专服装设计啊,荇德宇,二级评论,5,0,2024-11-05 16:07:57
要花生饿馍捏,男,[永雏塔菲·1883_切割],,一级评论,5,0,2024-11-05 12:38:20
Lus_Jancy,保密,@牛津kate朱朱 说话,,一级评论,6,1,2024-11-05 12:06:36
好风凭借力nx,保密,"如果是我的导师要用我的账号答题，我也会毫不犹豫借给他，作为一个学生的角度来看
然后作为老师那边，比赛获奖拿奖金是一方面，另一方面可能就是喜欢搞这些数学题，搞过学科竞赛的人应该都懂这个心情，不管是国家的正规比赛，还是商业赛，反正就是喜欢那种参赛解题的感觉。
我觉得这件事情上，最大的问题就是这个王老师这次成绩太好了，又加上媒体的发挥，又加上姜同学接受了采访没把真相说出来，直接把这事给架上去了。[笑哭]主办方还是完善一下比赛流程吧，不然商业赛的含金量也令人怀疑啊",,一级评论,5,1,2024-11-05 11:46:35
伟哥哥仔,保密,就是一下火了，收不住，以前拿老婆的号去答题都没这种事,好风凭借力nx,二级评论,5,0,2024-11-05 16:15:36
兔不哈哈,保密,好多人在说她未成年人，这就隐藏了一件事，她是17岁！不是10岁,,一级评论,3,1,2024-11-05 11:36:52
行道如是,男,姜萍一开始啥也不知道，可能就老师拿她身份证说参赛，你不用参与了我帮你搞定，后来进去了就想着将错就错了,,一级评论,5,1,2024-11-05 11:21:34
当归治百病,男,可能？,行道如是,二级评论,5,0,2024-11-05 11:26:35
鹦鹉鸽鸽儿,男,这些无良媒体真的没有底线，其实看当时的舆论热度就知道这事大概率假了，各大媒体几乎同一时间报道，明显背后有推手在炒热度，他们甚至刻意引起相信党和不信党之间的骂战来引流量，搞的网络环境乌烟瘴气，这些媒体就该判刑！,,一级评论,6,1,2024-11-05 05:52:32
观众spectator,女,视频号一群人还在说：不是开卷考试吗？为什么不调查其他人。清华北大的都抄都抄不到前几名[笑哭],,一级评论,6,1,2024-11-05 05:30:11
泥巴怪兽啊,保密,姜萍就是给低智商人群造的赛博神，可惜塌了，笑嘻嘻咯,,一级评论,5,1,2024-11-05 02:37:07
去去就来你来我在,保密,数学八分杭师大，七年杭电犹垫底,,一级评论,4,1,2024-11-05 01:08:32
花全部硬币改的名字,女,？？？杭师大？？？杭电？？？,去去就来你来我在,二级评论,5,0,2024-11-05 01:18:52
乏味无趣苍白空躯,保密,念错了[doge]不严谨,,一级评论,5,0,2024-11-04 23:15:39
玉盘珍馐直万钱,保密,“开卷所以他人的帮助不算作弊”[喜极而泣]但凡能说出这种话的大概知道是什么教育水平了,,一级评论,6,1,2024-11-04 23:07:57
谕宝至上,保密,王闰秋美美隐身...,,一级评论,6,1,2024-11-04 23:02:32
满满的陈酿,男,我就说吧清华北大真的不比中专差[doge],,一级评论,6,1,2024-11-04 22:53:37
bili_3546580292471660,保密,我怎么有种博主在蹭流量吃人血馒头的感觉,,一级评论,2,1,2024-11-04 22:23:50
溯洄梦醒,男,人血馒头？当初质疑的一大批博主被姜教徒网暴的时候你怎么不说,bili_3546580292471660,二级评论,6,0,2024-11-04 23:41:07
l花钱月下l,男,前面那段抓马的双手运球我都绷住了，9分32秒不接受采访的原因没绷住,,一级评论,6,1,2024-11-04 21:31:03
我是湿垃圾,男,好家伙，要破百万了。[微笑],,一级评论,6,1,2024-11-04 20:20:10
遇数霖疯PeaNut,男,https://b23.tv/BV1wBSyY8Eys,,一级评论,4,1,2024-11-04 20:18:57
超级柚孑厨,保密,唉 愿意相信那些美好的事，可惜这世界从不美好,,一级评论,6,1,2024-11-04 19:48:45
宇宙奇迹闪耀之星,保密,？？？？？,超级柚孑厨,二级评论,5,3,2024-11-04 19:50:18
DearMuse-,保密,逆天,超级柚孑厨,二级评论,6,2,2024-11-04 19:56:38
不灭的少年k丁,保密,也不是从不美好，只是大家更愿意看这些“反差”，流量爱看，真正的美好，无他，就是平凡[tv_呆],超级柚孑厨,二级评论,5,0,2024-11-04 20:00:58
老中医专治跌打止痛,保密,姜军使用缩地法，千里高数尽在掌中,,一级评论,6,1,2024-11-04 19:34:54
弑神根源,男,真搞不懂为什么这么多人信一个中专生两个月从不及格进化到世界级竞赛得奖，还不如信自己家拆迁突然变成暴发户呢[doge]起码后者更贴近现实不是吗,,一级评论,6,1,2024-11-04 19:21:07
Ryexile,保密,我家房子都是租的，我还是相信前者吧[涩谷音韵表情包_要哭了],弑神根源,二级评论,5,0,2024-11-04 19:22:22
小风子FS,保密,都知道是假的，以前那些还硬吹的媒体，现在就应该全都抓出列举出来，以后这些媒体发出来的所谓“新闻”，全都要先怀疑,,一级评论,6,1,2024-11-04 19:12:27
记忆只剩一片云,保密,应该着重说一下她指导老师的责任，她一个人捅不出这个篓子,,一级评论,6,1,2024-11-04 19:05:49
淺草寺,保密,这种非官方的比赛能发这个通告都是社会舆论巨大引起的了。,记忆只剩一片云,二级评论,5,0,2024-11-04 19:07:51
一點春,保密,山西诺敏案,,一级评论,6,1,2024-11-04 18:46:54
cyy的小屋,保密,感觉中国保健品行业还有很大发展空间,,一级评论,4,1,2024-11-04 18:41:05
我和我的900个僵尸粉,保密,被遗忘在夏天的姜萍，还有秋天的三只羊。终于想起了一个了，还是少部分人知道，没多少热度了，我想是压了。,,一级评论,4,1,2024-11-04 18:20:30
小塘鱼思故渊,男,你还北理工毕业的？你不觉得这事不讲逻辑么？王某某指导姜萍考的比自己成绩还高这么多？您觉得事情就这么简单么？,,一级评论,5,1,2024-11-04 18:21:41
今天也趣味生煎,保密,所以姜萍有没有作弊？,小塘鱼思故渊,二级评论,5,1,2024-11-04 18:42:09
漫才师前田锅子,保密,自证很简单啊，开个直播讲讲题不就行了,小塘鱼思故渊,二级评论,6,0,2024-11-04 19:01:46
牵连你我,保密,你傻吧   那个老师自己卷先答的  他就不能和别人串完答案再拿姜萍的答？,小塘鱼思故渊,二级评论,6,0,2024-11-04 19:04:45
超神全靠手抖,保密,分多不到哪去，一共就七道题，前排的分都差不多,小塘鱼思故渊,二级评论,6,0,2024-11-04 20:10:17
小塘鱼思故渊,男,回复 @今天也趣味生煎 :你们还是太嫩了。你们是不以为这里就王某某和姜萍两个人的事情？看看阿里和学校的处理你还不明白么？,小塘鱼思故渊,二级评论,5,0,2024-11-04 20:22:30
小塘鱼思故渊,男,回复 @今天也趣味生煎 :有些事情看透不说透是基本素质,小塘鱼思故渊,二级评论,5,0,2024-11-04 20:23:07
今天也趣味生煎,保密,回复 @小塘鱼思故渊 : 所以姜萍作没作弊？,小塘鱼思故渊,二级评论,5,0,2024-11-05 00:07:14
小塘鱼思故渊,男,回复 @今天也趣味生煎 :你还是回炉重新学学小学语文，加强下阅读理解再来和我说话吧,小塘鱼思故渊,二级评论,5,0,2024-11-06 19:27:27
今天也趣味生煎,保密,回复 @小塘鱼思故渊 :我就问你姜萍做没作弊，你就回答做没作弊就行，为什么还要让我回炉学语文，我大学学汉语言文学的。,小塘鱼思故渊,二级评论,5,0,2024-11-06 20:02:12
花与木漏れ日,男,帅臣，你的星驰1.5自吸感觉动力怎么样啊？我想毕业了整一个同排量的车[呲牙],,一级评论,6,1,2024-11-04 18:17:36
壹十陆达布榴,男,这次只有阿里巴巴是个笑话,,一级评论,5,1,2024-11-04 18:02:18
Cloud_Eagle,保密,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,5,1,2024-11-04 17:29:28
我来给你变个魔术,保密,中专和数学人才这两个词就不搭边,,一级评论,6,1,2024-11-04 17:17:30
松山湖养鱼佬,男,问题最大的人不是王瑞秋吗？最后姜萍成为了最大的挡箭牌。[辣眼睛][辣眼睛],,一级评论,6,1,2024-11-04 17:14:17
戴单片眼镜の坐忘道,男,生活会欺骗你，但数学不会，不会就是不会[doge_金箍],,一级评论,6,1,2024-11-04 16:59:26
请输入昵称-0000,保密,是她老师用她账号考的，老师考了四个账号，考完一次记住答案再考下一次，用这样的方法获得高分。姜萍的问题就是知道了之后还配合演出，她十七岁可能不知道利害关系，但她老师和校长这俩成年人竟然也跟着演这出肯定会破灭的戏，就挺魔幻的。,,一级评论,2,1,2024-11-04 16:56:21
深蓝的可达鸭,男,那么如何确定其他人没有作弊呢,,一级评论,6,1,2024-11-04 16:51:48
那必须是我昂,保密,求求您们了 高中真不比中专差,,一级评论,4,1,2024-11-04 16:50:00
血煞月牙,保密,我还是想问那谁在来证明一下这个确认又是真的呢。这事我觉得不应该存在这么难查清，当时事件出来应该能调查出原因来。这都多久了才来这么一个声明。当时那种炒作就真是为了流量？还包括有些有名的平台什么的。现在这博主把所有责任又推给这个老师跟学生？你这样做不太好吧？当时这事我没多激动现在也没有多失望 。如果一定要说是有那我只对当时的新闻平台失望 。对这博主失望 。,,一级评论,4,1,2024-11-04 16:48:02
12---,男,之所以讨厌姜片，除了造神媒体和其本身外，更重要的是那群无脑的极端追随者拜神者实在令人厌恶,,一级评论,5,1,2024-11-04 16:36:27
kahotv,男,大事记：2024 阿里造神计划失败,,一级评论,6,1,2024-11-04 16:31:27
augustinus123,保密,说得对！作弊应当有更严厉的惩罚！这女人装模作样地表现自己是数学天才，不应该付代价吗？,,一级评论,5,1,2024-11-04 16:26:13
ilsigh,男,"制造这起事件的阿里达摩院呢，你怎么不解读解读？
连非碳基生物的AI都允许参赛的开卷考，参加初赛的全世界其它七八百人怎么确定的没有违反‘禁止与他人讨论’规则？
看笑了……",,一级评论,5,1,2024-11-04 16:25:03
何丁真,保密,严控做题家生产流程，避免走歪路[奋斗],,一级评论,3,1,2024-11-04 16:16:36
落子OvO,保密,引用国内某位数学教授的话“我见过天才，但没有见过横空出世的天才”[OK],,一级评论,6,1,2024-11-04 15:58:29
物欲人,男,[脸红],,一级评论,6,0,2024-11-04 15:56:06
steiw_,男,@鬼知道我tm是谁 @爱吃屑的苗子君 @凤凰院凶真0725 @Misaka17号,,一级评论,5,1,2024-11-04 15:46:58
见缝插针之人,男,数学这东西  从小学到大学   所学的东西难度是渐进式的  而且前面的每一步  都是为下一步打基础  我不相信有人加减乘除都没学好就能很轻松熟练地解一元二次方程或者是更难的题目  数学天才像高斯 欧拉这些哪个不是从小不但能熟练掌握基础甚至思路上还能有所创新   姜萍的成绩  最开始我没评论过 就是有些怀疑 但是怕被打脸 直到后面我看到了姜萍的初高中数学成绩 我就知道这一定有猫腻  能在数学竞赛里面拿奖的人 普通的数学考试测验 那简直跟玩似得 姜萍那点分数就突出一个平平无奇 那会儿网上顶姜萍的不要太多  我简直怀疑这群人到底读没读过书  这特么是数学 不是只靠背几个公式定理就能拿高分获奖的学科  数学是很需要逻辑思维能力和创造性思维的学科   姜萍真要有那硬实力得奖  不至于曾经籍籍无名,,一级评论,5,1,2024-11-04 15:48:17
折斜,男,说我们江苏的教育体系会埋没理科天才就是一个巨大的侮辱,,一级评论,5,1,2024-11-04 15:39:13
79401297526_bili,保密,搞了这档子事出来 估计后面毕业之后很难就业吧[doge_金箍],,一级评论,6,1,2024-11-04 15:10:24
玉盘珍馐直万钱,保密,带货带爽了都,79401297526_bili,二级评论,6,0,2024-11-04 15:34:45
黄姜Ginger,保密,我不太懂数学奥赛，我只能拿我平时参加过的比赛经验来思考，以我参加过的数模还有电赛来看，虽然都是三人小组参赛，但实际上在学校做的时候都是大家集思广益来做的，所以姜萍参加的这个比赛我个人不太相信其他人没有讨论。此外我个人更倾向于她有一定的数学能力，但没有采访中说的那么夸张，毕竟如果真的只是中专水平的数学，应该大概率题目都看不懂。毕竟姜萍只是和老师进行了讨论，并不是老师帮她写，老师的名次也没有这么高。最后我认为她能拿这么高的名次应该是自身实力+老师的启发+运气三者共同运用的结果,,一级评论,4,1,2024-11-04 14:48:28
瓦琳贝,保密,他中专上学期间数学考83，能证明他高于中专水平吗,黄姜Ginger,二级评论,6,0,2024-11-04 14:59:44
沐漓沁,保密,知道就行，我也无所谓，就是个网络竞赛初赛，搞的沸沸扬扬的[兔年],,一级评论,6,1,2024-11-04 14:47:54
陕甘宁的阿B号,保密,支持正义后续，好多事情都是不了了之没有下文！,,一级评论,5,1,2024-11-04 14:39:48
mine_world,男,某二院已经不敢有后续了,陕甘宁的阿B号,二级评论,5,0,2024-11-04 14:40:25
陕甘宁的阿B号,保密,回覆 @mine_world :这种时候，我只能说不光要善用批判的武器，也要能用武器的批判,陕甘宁的阿B号,二级评论,5,0,2024-11-04 14:42:21
mine_world,男,回复 @陕甘宁的阿B号 :还有家人呢，院士力量无法想象,陕甘宁的阿B号,二级评论,5,1,2024-11-04 16:29:35
Z_Zha0_0,男,女性，数学不好，喜欢设计（艺术类），她的成分太正确了，只可惜推她出来的人应该也是数学不好的女生，不知道数学这东西跟文学艺术什么的不一样，门槛就是很高,,一级评论,6,1,2024-11-04 14:38:05
仲夏の夜の星,保密,然而“提供帮助”这种语言的艺术，还能让一大群人相信姜萍是在王的辅导下自己完成考试的[藏狐],,一级评论,6,1,2024-11-04 14:12:54
顾慕丶,男,集美们逆风局依旧打拳👊🏻,,一级评论,6,0,2024-11-04 13:55:55
paowenquan,保密,建议以后各学校老师、教导主任、校长不要对学生使用“作弊”二字，太刺耳了，改用“提供帮助”[笑],,一级评论,5,1,2024-11-04 13:38:31
犹格泡泡鱼,保密,造神，然后毁神,,一级评论,6,1,2024-11-04 13:34:07
点点星环,男,央视网我提一个，保时捷大爷街道,,一级评论,6,1,2024-11-04 13:31:45
_Firenzer_,保密,别追着打了，那孩子已经够可怜的了。。。。。。。。。。。。,,一级评论,3,1,2024-11-04 13:20:43
Ultra77,男,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,_Firenzer_,二级评论,6,4,2024-11-04 13:23:30
锁雾天空,男,？她享受舆论曝光、吹捧的时候可怜吗,_Firenzer_,二级评论,6,2,2024-11-04 13:25:03
皮毛孙,保密,看背后的问题，作弊代价低，收益高。,_Firenzer_,二级评论,5,1,2024-11-04 13:26:01
翼LOVE灬陆,男,是你孩子吗你就护？是不是当时她接受采访的时候你还得跳出来夸两句祖国未来之光？,_Firenzer_,二级评论,5,0,2024-11-04 13:44:04
仲夏の夜の星,保密,看她接受采访吃流量脸不红心不跳的样子，大人撒谎都没这么从容，没什么好同情的,_Firenzer_,二级评论,6,0,2024-11-04 14:32:18
一颗栗子心呐,保密,除了姜萍，剩下那些人作弊了吗，被发现了吗？,,一级评论,5,1,2024-11-04 13:07:33
摸头杀头头,保密,开卷就是默许作弊的，而且就是个商业比赛。就像征文比赛你老爸帮你写也没人管。,一颗栗子心呐,二级评论,5,1,2024-11-04 13:13:09
一颗栗子心呐,保密,回复 @摸头杀头头 :比如说:我把是陶行知，是茅盾，写的征文题目是我的局长父亲,一颗栗子心呐,二级评论,5,0,2024-11-04 13:23:36
曼巴铁月寸,男,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做 高等数学 之类的，它会给我带来 探索 的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,5,1,2024-11-04 13:07:52
_残火试新醅_,保密,[doge_金箍]结果几个月前就被暗示的差不多了。其实大家也都知道，她的用途和谷ai0、盯帧是一样的。,,一级评论,5,1,2024-11-04 13:05:42
锅常立,保密,哈哈，无敌了,,一级评论,6,0,2024-11-04 13:01:38
传奇抗压王黄前久美子,保密,也不说高等数学了，但凡学个过高中数学的都信不了这个事情,,一级评论,5,1,2024-11-04 12:56:49
尖椒大神,保密,做不做弊很重要吗？这个事情的重点竟然是做弊，你们不觉得查得太慢了？我是说假如哈，假如有人故意那么弄一出是为了啥,,一级评论,6,1,2024-11-04 12:56:30
红军传奇队长阿诺德,保密,炒作呗[笑哭]现在只要刷dy B站看看热搜 都这个比赛了,尖椒大神,二级评论,5,0,2024-11-04 13:28:45
如果让我遇见你-,保密,一开始我就没信，因为是真的烧脑[笑哭],,一级评论,5,0,2024-11-04 12:51:10
卡密D神马,男,这个就相当于国足突然进世界杯八强赛之类的，所以很难不去关注,,一级评论,6,1,2024-11-04 12:41:49
唔七嘛呼,男,想到当时那么多支持姜的，突然很想笑，但又忽然感觉很悲哀。,,一级评论,5,1,2024-11-04 12:33:52
mujuezhike,保密,为啥让青少年知道怎么赚钱多，是不良引导？[傲娇][傲娇],,一级评论,6,1,2024-11-04 12:24:59
紫色妖精小姐,男,姜萍最大的贡献就是为那些打三针科兴导致的人提供大量的素材[脱单doge][脱单doge],,一级评论,6,1,2024-11-04 12:14:41
慕容南风酱,男,提供帮助，不代表他给学生透漏竞赛考试答案，师傅领进门，修行在个人，她还是自己努力，有天赋。[吃瓜]换成我，就算是把答案给我，让我开卷考试，我都抄不明白啊[笑哭],,一级评论,6,1,2024-11-04 12:14:22
peace404,男,考试交pdf就行了，你一个字都不用写,慕容南风酱,二级评论,5,1,2024-11-04 12:17:55
新月鸽鸽,男,中专都能抄明白，你还不如中专？,慕容南风酱,二级评论,6,1,2024-11-04 14:15:51
仲夏の夜の星,保密,她就出一个账号，什么操作都不用做，别吹了,慕容南风酱,二级评论,6,1,2024-11-04 14:48:56
慕容南风酱,男,[doge],慕容南风酱,二级评论,6,1,2024-11-04 15:59:08
李家包子铺囧rz,保密,这种事情，你可以相信有天才，但是天才绝不会去中专，哪怕这个人严重偏科到只有理科好文科超级拉跨，分数也绝对够上本科的，所以这个是从一开始就被看清了，毕竟新闻会骗人，但学历骗不了人，天才不会一直在专科混,,一级评论,5,1,2024-11-04 12:13:33
美学的意义,保密,她中专月考只能考83分，满分是150分。前段时间有几个211的本科生花了100秒就把她卷子拿了满分，真速通了[微笑],李家包子铺囧rz,二级评论,5,0,2024-11-04 12:30:02
李家包子铺囧rz,保密,回复 @美学的意义 :中专学数学不像本科那样又多又难，对顶尖学校的学霸来说肯定很容易的，除非是像我这种本科毕业很久了，连中学数学概念都记不清的除外，我是真不会了,李家包子铺囧rz,二级评论,5,0,2024-11-04 12:48:39
NCT48-唐可可,男,无尽的8月终于结束了[星星眼],,一级评论,5,1,2024-11-04 12:03:34
911废物,男,数学怎么会骗人？中考高考数学都不行，突然说更喜欢探索高等数学了[笑哭],,一级评论,6,1,2024-11-04 11:47:51
無法顯示2,保密,我不觉得这对师生作弊有多么的恶劣，因为这个社会真正有用的考试都是没法这么作弊的！最大的问题是：怎么作弊能够学生第12名，老师125名？我怀疑达摩院的分数都在造假！如果你是姜萍，你听说这个结果，你能清晰地判断自己的水平吗？还来采访，你能不飘吗？,,一级评论,5,1,2024-11-04 11:18:43
盛代元音,保密,一个波什蹭中专生的热度，无齿，别人被热捧时你咋不说作弊呢,,一级评论,4,1,2024-11-04 11:14:58
卡西米尔上单-,男,世界上什么都可能骗你，但是数学不会，数学不会就是不会，就是古今中外所有数学大拿复活给jp站台也没用，一道题就原形毕露了🤣👉🤡,,一级评论,6,1,2024-11-04 11:14:18
小小卡西法哟,女,这件事情从一开始就不可能，能把数学学到同龄人顶端的人智商是很高的，怎么可能只读个中专，我数学没那么好，但也可以的了，我初中很少听课，作业也就是对着书看一遍就会做了，初中数学我是考过很多次满分的，你说我有多认真，那不见得，因为很多题看一遍书就懂了，后面只是重复重复再重复，而且脑子好，文科也不会差到哪里去，极度偏科的人是很少的，我见过的很多偏科同学都是一般般的水平，只能说比平均水平略高，我高中参加数学竞赛，这些人中有些语文是不好，但不好是对于他所在的重点班来说的，人家语文不好只是低于重点班的语文平均分，但是放在普通班里还是够看的，更何况我们参加竞赛的那批人多数都是全能选手,,一级评论,6,1,2024-11-04 11:02:48
bili_75566695197,保密,"哪实锤了？我怎么没找到？

就看到一个报道，姜 萍一个字都没出现，结果一堆人联想到姜萍。

咋了？美国现在急了，开始打压我国的数学天才了？",,一级评论,5,1,2024-11-04 10:52:11
呀卟噜,保密,⛵️是吧？,bili_75566695197,二级评论,5,0,2024-11-04 10:59:31
hahahhahahdada,保密,事儿也不能都怪一个姜平 综合方面都有原因,,一级评论,5,1,2024-11-04 10:51:04
一桶热可可,保密,感觉不如贴吧的桃花K[doge_金箍],,一级评论,6,1,2024-11-04 10:42:00
try_to_be_a_poem,保密,"孔乙己便涨红了脸，额上的青筋条条绽出，争辩道，“窃书不能算偷……窃书!……读书人的事，能算偷么?”接连便是难懂的话，什么“君子固穷”，什么“者乎”之类，引得众人都哄笑起来：店内外充满了快活的空气。
                                                        ——《孔乙己》",,一级评论,4,1,2024-11-04 10:29:13
小张医生还没睡,男,天才永远有迹可循[微笑]只有跳梁小丑才会相信所谓的金鸡变凤凰，我从小学学奥赛到高中也没拿到什么实质性奖，甚至在全校也是前几。凭什么你说，一个专科生就几年时间能拿到全国前几呢？甚至于是就jp他职高数学就那个水平凭什么能力能给你几年时间变成“凤凰”,,一级评论,6,1,2024-11-04 10:15:38
秋雨似情长,男,就知道是作弊[吃瓜],,一级评论,5,1,2024-11-04 10:08:27
秋雨似情长,男,凤凰网还是牛，就直接说作弊,秋雨似情长,二级评论,5,0,2024-11-04 10:08:40
美学的意义,保密,她平时月考只能考83分，满分是150分。前段时间有几个211的本科生花了100秒就速通了她的中专试卷[微笑],秋雨似情长,二级评论,5,0,2024-11-04 12:16:46
秋雨似情长,男,回复 @美学的意义 :逆天,秋雨似情长,二级评论,5,0,2024-11-04 12:35:44
广o-o隶,保密,@裙子吃包子,,一级评论,6,1,2024-11-04 10:06:43
狼小灰qq,保密,看过一个评论：应试教育可能会错过文学天才，但绝不会错过数学天才,,一级评论,4,1,2024-11-04 10:09:48
狸花猫Kyatu,男,[藏狐]我其实是希望姜萍是真的喜欢数学的，没想到是资本包装媒体推波助澜的，绝了,,一级评论,6,1,2024-11-04 10:00:39
月读司ちゃん,保密,老朱大气,,一级评论,6,1,2024-11-04 09:55:43
不想摆烂的herher酱,保密,"来自百度
糖完了",,一级评论,5,0,2024-11-04 09:47:58
喝口可乐嗝2,保密,百度全是人机，别信,不想摆烂的herher酱,二级评论,5,0,2024-11-04 09:58:02
小小梁想上岸,男,抽象帅臣[doge][doge][doge],,一级评论,5,0,2024-11-04 09:33:26
偷懒的小蜜蜂,保密,不知道姜和王的脑子里都在想什么，明知是作弊来的成绩早晚被揭穿，还顺杆爬上去了，像赌狗一样去赌那万中无一的翻盘可能,,一级评论,6,1,2024-11-04 09:27:17
陈喻瑾,男,1984经典操作了属于是。,,一级评论,6,1,2024-11-04 09:23:59
芝士就係力量,男,为什么8月份应该公布的成绩11月才声明？,,一级评论,5,1,2024-11-04 09:13:40
天可汗帝中帝,保密,明明是8月95日[doge],芝士就係力量,二级评论,5,0,2024-11-04 09:21:37
