用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
大郎在吃药了,保密,你是笨蛋嘛，这是国家派姜萍去研究如何对付三体人放出的烟雾弹，她早就被保护起来了[吃瓜]这个时候还带什么热度，她可是关乎全人类命运的关键人物,南一二五,二级评论,3,0,2024-11-03 21:47:34
可鲁贝洛斯k,保密,的确，做卷子本身就是已经有现成的定理和答案，有套路，而提出猜想，解决难题才是根本，很多时候，并不是题做不出来，而是现有的数学知识，无法解决生活中的难题，所以才有数学猜想，提出猜想和证明猜想的才是天才。而且天才这东西根本就不存在生活中，因为活着的时候，他提出的问题，可能不会引起重视，等到需要的时候，才发现，天才已经不在了。,,一级评论,5,0,2024-11-03 21:40:12
万事屋c,男,但凡理性多一点的人对这个反转的结果并不会感到惊讶，大家同为普通人，对寒门出贵子，普通人里出天才那种情绪情感太上头了。寒门会出贵子，普通人里也会出现天才，但一定是有迹可循的。,,一级评论,5,0,2024-11-03 21:39:22
阿森纳41号,保密,说实话，文学造假就算了，因为这个很难证伪。理工科造假，不知道脑子怎么想的，这玩意会就是会，不会就是不会。,,一级评论,5,0,2024-11-03 21:39:39
七原文人-,保密,数学这东西，不会就是不会，纸包不住火的[笑哭],,一级评论,6,0,2024-11-03 21:39:17
纵横_七海,保密,真有这么强包靠竞赛保送清北C9的，现在这个社会是有信息差，但是再差的高中的老师都知道有竞赛升学这条路，看到学生这方面特别突出，没道理不推一把的。,,一级评论,6,0,2024-11-03 21:38:35
bili_oo2,男,你竟然没开精选，这就是一种进步，值得表扬,,一级评论,5,0,2024-11-03 21:38:20
-菠萝冰美式-,保密,真的不得不佩服新闻学,,一级评论,3,0,2024-11-03 21:37:04
冰棍婆婆,保密,不是，几个人讨论讨论就能杀进前多少名了证明还是有水平的，为啥后来不行了？,,一级评论,5,0,2024-11-03 21:36:38
谢惠民版数学方便面,保密,因为根本不是她做的。初赛完全就是开放的，她老师问问他的朋友同事，几个人讨论出来修修补补写一份。决赛是线下单人做，不就原形毕露了。,冰棍婆婆,二级评论,5,1,2024-11-03 21:38:13
114sora,保密,初赛相对较水，数学这东西有人讨论思路跟自己做差距很大的，她就算是懂数学，那难道其他的参赛者就不懂吗，而且其他的不作弊的肯定比她更懂啊,冰棍婆婆,二级评论,6,0,2024-11-03 22:54:07
理塘丁真officiaI,保密,BV1BySkY2Ee5,,一级评论,5,0,2024-11-03 21:38:34
bili_77092293070,保密,这下有价值了，什么时候开直播,,一级评论,5,0,2024-11-03 21:34:47
钵钵生鸡-,保密,南蚌,,一级评论,3,0,2024-11-03 21:34:34
bili_80089999137,男,帮助！,,一级评论,5,0,2024-11-03 21:33:50
栖鸟载玦归,保密,能参与竞赛说明本身一定有实力基础，但没达到那个层次还是不要硬装,,一级评论,4,0,2024-11-03 21:33:30
谢惠民版数学方便面,保密,都上中专了有个屁的实力,栖鸟载玦归,二级评论,5,2,2024-11-03 21:34:17
理丁塘真,男,谁都能参加,栖鸟载玦归,二级评论,6,3,2024-11-03 21:36:19
理塘丁真officiaI,保密,有鸡毛实力,栖鸟载玦归,二级评论,5,2,2024-11-03 21:41:00
上班被工作打,保密,还得是知识分子啊！能把作弊说的这么清新脱俗的，脸皮真的够厚[tv_斜眼笑],,一级评论,6,0,2024-11-03 21:33:25
湉䇣,保密,@重云不难抉,,一级评论,2,0,2024-11-03 21:33:13
重云不难抉,保密,姜萍是谁,湉䇣,二级评论,2,0,2024-11-03 21:35:32
孔不明,男,数学是最好自证的了，都能遮遮掩掩的还有人信,,一级评论,6,0,2024-11-03 21:32:30
愛滋,保密,"終於啊！一直在等姜萍第三集
終於可以看胖菊道歉了[笑哭]",,一级评论,4,0,2024-11-03 21:32:26
达芙妮和阿波罗,保密,不不不，从lord equal six开始，我就知道这肯定不一般[微笑],,一级评论,5,0,2024-11-03 21:31:53
良子本体胃袋这一块,保密,王老师怎么说,,一级评论,3,0,2024-11-03 21:31:40
旅行者霜炽,保密,数学这东西有天分和没天分是看得出来的,,一级评论,4,0,2024-11-03 21:31:51
鲤溏艼真,保密,鑿燊,,一级评论,6,0,2024-11-03 21:30:48
孔不明,男,无所谓了，反正热度已经被拖过了,,一级评论,6,0,2024-11-03 21:31:11
稽稽复稽鸡,男,主≠6,,一级评论,6,0,2024-11-03 21:30:33
杯具搡,保密,上中专的数学都是不及格的,,一级评论,6,0,2024-11-03 21:30:27
陌上离人醉春风,保密,不知道和互联网+比哪个水分更高,,一级评论,5,0,2024-11-03 21:30:34
bili_386186356,保密,大伙早都知道了[doge],,一级评论,5,0,2024-11-03 21:29:21
心中无江湖,保密,为什么不加盖单位公章呢,,一级评论,6,0,2024-11-03 21:27:18
狼智物流,男,什么意思，就是作弊码,,一级评论,6,0,2024-11-03 21:27:01
Modric゛,保密,不是有割留学的cs给姜萍联系了哈佛斯坦福耶鲁吗？姜萍现在想去了，你们能不能办啊[吃瓜][吃瓜][吃瓜],,一级评论,5,0,2024-11-03 21:29:14
Sy丶Cytheria,男,数学玩的就是真实，不会就是不会,,一级评论,6,0,2024-11-03 21:26:37
永雏塔照肥,男,BV1BySkY2Ee5,,一级评论,6,0,2024-11-03 21:25:39
田所浩二学长,保密,这下plan A和B都干不成了，不知道有没有plan C,,一级评论,6,0,2024-11-03 21:24:53
对不起我忍不住了,男,有，带货,田所浩二学长,二级评论,6,0,2024-12-07 03:42:50
Joseph_Bideng,保密,明天终于可以进九月了[大哭],,一级评论,6,0,2024-11-03 21:27:42
印一开,男,这学校不错，学生有事老师是真帮忙,,一级评论,6,0,2024-11-03 21:24:37
吃枣药丸了ovo,女,乐,,一级评论,5,0,2024-11-03 21:25:28
又见风云小福子,保密,作弊这个词是不是太尖锐了[doge],,一级评论,5,0,2024-11-03 21:21:58
叔叔手上的钱呢,保密,且听龙吟[嗑瓜子],,一级评论,6,0,2024-11-03 21:20:07
提莫在抗塔呀V,保密,考数学别人写解字，姜萍都快答完了,,一级评论,5,0,2024-11-03 21:19:02
张小蒜蒜,保密,说句政治不正确的话，其实有些人是否聪明从外貌就能看出来，再和他对话，基本就能判断出来是中专水平还是其他[doge_金箍],,一级评论,4,0,2024-11-03 21:17:19
二阶湮灭魂斧,保密,姜萍牛逼，这么久才查出来，漫长的8月终于过去了😁,,一级评论,5,0,2024-11-03 21:07:44
迅则鸣,保密,"“我除了吃饭睡觉都在做题😤👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆”
“我更偏向于做高等数学之类的✍️🧐，它会给我带来探索的欲望，我喜欢一步一步证明😍🙌，得到我想证明的东西🥰👍”
“无论未来会怎么样，数学这个兴趣爱好一直会持续下去😁☝️”",,一级评论,4,0,2024-11-03 21:07:55
九百円,保密,保送奥特之星[滑稽][滑稽],,一级评论,2,0,2024-11-03 20:58:51
哈哈哈哈哈哈areyouOk,保密,给我讨论八天我都考不了20分[笑哭],,一级评论,3,0,2024-11-03 20:58:58
总有些惊奇的际遇__,保密,说她作弊应该是在保护她吧，现在她应该已经被秘密保护到实验基地做一些保密项目了(确信),,一级评论,5,0,2024-11-03 20:53:14
传奇耐闪王,保密,有点没明白，所以她是作弊了？,,一级评论,5,0,2024-11-03 20:52:55
小距离我去,保密,是的，她老师给答案,传奇耐闪王,二级评论,5,0,2024-11-03 21:23:17
传奇耐闪王,保密,刚去了解了下 ，把作弊说得那么“艺术”[doge_金箍][笑哭][笑哭],传奇耐闪王,二级评论,5,0,2024-11-03 21:43:52
寇可往寇亦可往,保密,plan b,,一级评论,4,0,2024-11-03 20:40:18
肥一点的胖猫,保密,[滑稽]不好说，怎么判定参赛者是否去别人进行了讨论这件事？我不觉得其他人没有这么做，因为这件事没有监督且判定受多种因素影响！只能说，这老师用这女孩，赚大了。[抠鼻],,一级评论,5,0,2024-11-03 20:36:42
whowhathowwhyso,保密,所以是谁捧她并神化姜p的[笑哭]这才是更值得思考的,,一级评论,3,0,2024-11-03 20:35:21
bililalala132,保密,一个中专的学生作弊就这么不能认定吗？,,一级评论,6,0,2024-11-03 20:35:12
东方华胄,男,保送清北,,一级评论,5,0,2024-11-03 20:33:06
包一击脱离的,保密,清算！,,一级评论,4,0,2024-11-03 20:16:08
一个人出来玩,保密,数学就是他不认识我我也不认识他[笑哭],,一级评论,5,0,2024-11-03 20:12:55
昵称这东西可以没有,男,墙头草。,,一级评论,6,0,2024-11-03 20:11:51
vd927437,保密,颜如阳历，智如姜萍,,一级评论,5,0,2024-11-03 20:07:43
来世再见王小姐,保密,他说是那就是，你知道为啥么？因为他是白银,,一级评论,6,0,2024-11-03 20:02:03
bili_387969990,保密,造神害人害己,,一级评论,5,0,2024-11-03 20:02:52
咖啡不加糖587,男,@武田俊,,一级评论,4,0,2024-11-03 19:31:29
咖啡不加糖587,男,@明月清枝,,一级评论,4,0,2024-11-03 19:28:46
2022级九班体委,男,@-拼音本- @苏帕托玛头awa 最起码老师水平不错,,一级评论,3,0,2024-11-03 19:22:25
Siran断羽,男,最牛逼的是以前吹姜萍的视频一个都找不到了，神了，这就是岁月史书的含金量吗,,一级评论,6,0,2024-11-03 19:18:53
虾头的鼠鼠,保密,真有实力浙大邀请她去夏立营的时候肯定就答应了,,一级评论,5,0,2024-11-03 19:11:35
纯良囍拉乃,男,我不知道你们在激动什么，姜萍作弊能过初赛，不代表姜萍不作弊不能决赛获奖,,一级评论,6,0,2024-11-03 18:51:20
我喝小冰咖,男,作弊就是作弊，要让流言和闹剧得到肯定且符合逻辑的终止。,,一级评论,6,0,2024-11-03 18:40:34
昊Hal,保密,@你的葫芦___,,一级评论,5,0,2024-11-03 18:34:34
永别了七日之都,保密,标题令人舒适,,一级评论,6,0,2024-11-03 18:31:57
是一个人来的啊哭,男,王老师挺好的，确实让她知道了还有不一样的未来[doge],,一级评论,5,0,2024-11-03 18:29:41
兔子家的小盆友,保密,十几岁的人捧成超天才，没什么好处,,一级评论,5,0,2024-11-03 18:28:05
石榴橘子丶,保密,这个老师就是罪魁祸首，姜萍和阿里赛事方只是配合表演的演员,,一级评论,6,0,2024-11-03 18:26:44
111新手机号,保密,想问下官方文件需要盖红章吗？,,一级评论,3,0,2024-11-03 18:22:45
无穷大亮的科普日常,男,正反话都被你说完了,,一级评论,6,0,2024-11-03 18:18:54
悲伤就摆烂,保密,"从采访完回来的姜萍同学，全然不顾身体的疲惫，连夜拉着我们中专的老师学生讨论偏微分方程的事宜。谈得晚了，便送我们回宿舍，让我们回寝室休息。再去教室的路上，我们说：“姜萍同学，您回去休息吧。您刚接受完采访。”

姜萍说：“不碍事。你们知道，现在学界很多人把我当作靠他人指点的作弊者，不断质疑要我自证实力。你们是反应试教育的未来，你们的事就是中专生和大专生的事情，是头等大事。”

我们都激动了，眼里裹着泪花。多有松弛感的同学呀！

姜萍同学看着天空，说：“如果学界能像这片天空一样干净就好了！但是就有一些人，比如北大清华的一些教授，还有许多985的学生，要搞乱这学界。他们是罪人”说着，姜萍同学便拿着粉笔，在黑板上开始板书。不一会儿，就看到黑板上出现了如“Σ=1/2”“pi*z=pi^z”“主=6”的式子。

“这是我提出并证明的恒等式，学界一直没有对此重视，我已经忍学界很久了。”姜萍同学愤愤的说。我们都鼓起掌来，为我国有这样的学生而自豪。

一会儿姜萍同学叫来了王润秋老师，问：“那个宣传视频过审了吗？”“已经公开了。好像引起了网络上的轰动。”老师回答说。姜萍同学一怔，说：“赶紧去看网络，看有没有什么负面评价。”

之后，姜萍同学送我们回到了宿舍，一直挥手直到看不见我们。

过了几天，我们听说姜萍同学的宣传视频出事了，我们很紧张。这时候姜萍同学叫我们过去。她依旧那样和蔼，让我们坐下，说：“我的几个恒等式是精妙无比的，为之付出是伟大的。”她这是低下头说：“但我必须承认，我在宣传视频里的板书太鲁莽了。我在这儿像全校师生道歉，我将向全涟水县说明情况。”

我们顿时热泪盈眶。多好的同学啊！她在和黑子们斗争的过程中犯下的一点小失误，竟然被她记在心里，还道了歉。我们在将来的学习中，一定要向姜萍同学学习，学她那对学问的刻苦追求与不耻下问的精神。",,一级评论,3,0,2024-11-03 18:17:25
Siran断羽,男,原本吹嘘的视频一个都看不到了,,一级评论,6,0,2024-11-03 18:17:48
wpjun,保密,如果我没记错的话，你是最后一个还在捧姜萍的大媒体。其它的早就不报道了，你最后还搞了个采访,,一级评论,6,0,2024-11-03 18:16:50
此去经年桔年,保密,人家只是安静的想年数，这些渣男不是个东西,,一级评论,5,0,2024-11-03 18:12:51
柏浪涛的刑诉观,保密,真假难辨，谁知道是不是美国故意抹黑数学天才呢[doge],,一级评论,5,0,2024-11-03 18:11:35
鲧菲,男,只有这个中专是最后的受益者,,一级评论,4,0,2024-11-03 18:11:18
鲧菲,男,普通宗门还是斗不过天才宗门,,一级评论,4,0,2024-11-03 18:09:09
-泡椒牛蛙,保密,之前那个狗叫的视频呢[笑哭],,一级评论,6,0,2024-11-03 18:08:52
二分之无穷大,保密,事情刚出吃一波热度，反转再吃一泼热度，遇事先不想着求证真伪，只想着猎奇吸引观众眼球，这就是现在的自媒体吗？,,一级评论,4,0,2024-11-03 18:07:12
梦极必反,男,音容宛在,,一级评论,6,0,2024-11-03 18:07:46
NO-_SMOKING,男,主会给出答案,,一级评论,5,0,2024-11-03 18:05:46
图途涂徒屠,保密,六神无主是这样的[给心心],,一级评论,5,0,2024-11-03 18:05:29
有个人姓科叫科比,保密,和精致自律一个道理，都是滤镜下的人类,,一级评论,5,0,2024-11-03 18:04:40
不期不会,保密,第一个说出“作弊”二字的媒体[哦呼],,一级评论,5,0,2024-11-03 18:02:41
老婆我来喽,保密,不敢写代答题，而且学校就没有责任吗[doge],,一级评论,6,0,2024-11-03 18:03:19
呵呵哒DDBOOM,男,几个月前，某微博某红书，某些人，一句&#34;承认姜萍优秀有那么难吗？&#34;直接毁天灭地[笑哭][笑哭][笑哭][笑哭],,一级评论,5,0,2024-11-03 18:01:40
风逐剑,保密,牛,,一级评论,6,0,2024-11-03 18:00:45
气球终结者,保密,资本？！对！资本！一定是资本干的！[生气]——《资本论》[笑哭],,一级评论,5,0,2024-11-03 18:00:33
和光不同尘Lee,保密,中专生就老老实实学技术，别碰这些注定不属于你们的领域。,,一级评论,5,0,2024-11-03 17:58:08
何夜雪起,保密,cjb,,一级评论,2,0,2024-11-03 17:54:03
胭脂遮情不知懿,男,造神失败,,一级评论,6,0,2024-11-03 17:54:57
LumenFR,男,敢用“作弊”二字，这下不得不投币了,,一级评论,6,0,2024-11-03 17:53:07
招-娣能不能冷静点,保密,眼见为实,,一级评论,2,0,2024-11-03 17:51:11
贝多芬要温柔,保密,造个神出来，然后再把她拉下水，让大家看一出好戏。吃瓜群众喜欢，阿里巴巴爱热度，何乐不为呢，所以你牺牲一下吧！,,一级评论,5,0,2024-11-03 17:49:59
INFP的我,保密,一篇二次元水军19论送给你。,贝多芬要温柔,二级评论,5,0,2024-11-03 18:07:44
墨予韵,男,反正都是faker,,一级评论,6,0,2024-11-03 17:49:56
OrcNo,保密,故意造神火了一把，还不用不被追责。事后看着网友群情激愤喷一个棋子，阿里达摩院忍不住轻哼起来。,,一级评论,6,0,2024-11-03 17:47:26
孙吧驻童厕办,保密,这就是独立女性吧？,,一级评论,5,0,2024-11-03 17:48:51
珠憾,保密,"“我永远忘不了2024.11.3号，这个属于Faker的日子。”
“你也看英雄联盟吗？”
“我是说姜萍。”
                                      ————流年未至花微凉",,一级评论,5,0,2024-11-03 17:44:19
弋宿i,男,我宣布，今天我终于从8月走了出来。,,一级评论,5,0,2024-11-03 17:44:03
PatriotsQ,保密,6神无主[OK],,一级评论,5,0,2024-11-03 17:43:39
夜が明けて_,男,😂,,一级评论,5,0,2024-11-03 17:39:37
饭卡生,保密,中专是最牛的，不接受反驳[委屈],,一级评论,5,0,2024-11-03 17:39:25
叱咤星海魚漁喵,保密,我能理解官方和媒体想要给职业教育加点印象分的立场，但是对姜萍和她老师本人、比赛组织方以及追求流量的自媒体，我认为他们是负主要责任的[笑哭],,一级评论,5,0,2024-11-03 17:37:17
悠茗星冉,女,还得是凤凰网，直接说明就是作弊,,一级评论,6,0,2024-11-03 17:38:46
小非洲可汗,女,好家伙,,一级评论,6,0,2024-11-03 17:36:33
霍斯劳对酒当歌,保密,怎么把之前的删了，，，,,一级评论,6,0,2024-11-03 17:36:16
源源大盆友,保密,想笑,,一级评论,5,0,2024-11-03 17:35:32
特萌德,男,歪屁股网,,一级评论,6,0,2024-11-03 17:34:51
周忽悠,保密,就不明白当初怎么火的，这不是把人往火坑里推，都未必是本人和他老师的意思[笑哭]还是就是故意想让他俩火然后发现问题[滑稽],,一级评论,6,0,2024-11-03 17:33:57
声声碎碎_,女,不知道为啥热搜铺天盖地的那阵子，我特别反感这些新闻[笑哭][笑哭]不关注，但反感。然后居然还反转了。,,一级评论,6,0,2024-11-03 17:33:45
我是清尘,保密,王老师拿她账号写的，为什么集中火力去攻击她呢，媒体看到这个排名之后直接去学校采访的，而姜也是应着要求接受采访。这个年纪就是会有一点虚荣心，但是我认为主要的原因还是在于他的老师吧。只是没有想到事情会发展规模这么大…，大家都口上积点德吧。可能我发这段话会被人说，但是我想着网络环境怎么这么激烈呢？总是充斥着这种剑拔弩张。,,一级评论,3,0,2024-11-03 17:33:26
我是清尘,保密,我重审姜有错误，但真罪不至此。,我是清尘,二级评论,3,0,2024-11-03 17:34:55
我是清尘,保密,换句话说，如果王拿别人的账号不是姜的账号去做，也会发生这种事情。大家是会谴责这个另一个受害者呢？还是谴责王呢难道就是因为王在屏幕面前唯唯诺诺。因为他心虚啊。他破坏了规矩，然后让别人承担后果。那这些在视频中的文案到底是姜自己想出来的还是经过媒体的渲染。,我是清尘,二级评论,3,0,2024-11-03 17:37:22
七分瓜农,保密,"https://b23.tv/BV1Uu3KenEkF 

禁止与他人讨论？我替姜萍申冤，也没讨论啊，王老师跟她讨论？她能听懂吗？",,一级评论,3,0,2024-11-03 17:32:21
爆反怪,男,大脑降频了,,一级评论,6,0,2024-11-03 17:30:52
大概是锐澳,保密,当初你提到偏微分，同学们还以为你要换发型[大哭],,一级评论,6,0,2024-11-03 17:31:23
徐jiasheng的徐,保密,冲作弊这俩字，一键三连给了,,一级评论,5,0,2024-11-03 17:27:05
Eason人生,保密,好家伙敢说出作弊二字，你比某视更是立刻翻脸不认人的[喜极而泣][喜极而泣],,一级评论,5,0,2024-11-03 17:27:09
不会起名字的GB,男,难绷,,一级评论,5,0,2024-11-03 17:22:54
吃草莓酱的喵酱,保密,我只看到包容和爱护[doge],,一级评论,5,0,2024-11-03 17:20:25
小猫放屁香万里,女,好的，我又被骗了（扶额苦笑）,,一级评论,5,0,2024-11-03 17:20:23
llMXun,男,这破新闻这么短，什么都没报道清楚。说了个啥都不知道。一点都不客观，标题偏向性明显。这风也是媒体刮起来的，这棍也是媒体打下去的，对一个普通未成年曝光在全社会层面来说，内心影响太大，心理肯定要疏导了,,一级评论,5,0,2024-11-03 17:20:09
赛博画皮米盒油,男,那个学校的  让我瞻仰下,,一级评论,6,0,2024-11-03 17:19:46
LTO构象,男,看了一些报道，就你用作弊了[支持],,一级评论,5,0,2024-11-03 17:21:34
棉花老奶奶,女,作弊？她根本就没答题。连作弊都算不上,,一级评论,6,0,2024-11-03 17:20:24
龙胆破军,保密,鼓吹中专生也是有趣,,一级评论,4,0,2024-11-03 17:18:53
清川一彻,保密,姜萍，最好运作,,一级评论,5,0,2024-11-03 17:18:37
WWDias,男,哟，又活了？,,一级评论,6,0,2024-11-03 17:18:30
想象之中x,男,真 faker,,一级评论,5,0,2024-11-03 17:17:00
达斯樘,男,流量,,一级评论,5,0,2024-11-03 17:18:54
秋雨似情长,男,果然[吃瓜],,一级评论,5,0,2024-11-03 17:17:39
杜晴瑶,保密,真相大白,,一级评论,5,0,2024-11-03 17:17:25
我有四个蛋蛋,保密,什么，主≠6,,一级评论,5,0,2024-11-03 17:16:28
阿不思的烙饼,男,丢人,,一级评论,6,0,2024-11-03 17:15:39
理塘丁真officiaI,保密,真正的faker,,一级评论,5,0,2024-11-03 17:15:24
吃了花椒的瞄醬,男,主＝6,,一级评论,6,0,2024-11-03 17:14:00
石缝间的鱼,男,在国内，可能会埋没无数类型的天才，但是数学天才是不可能被埋没的[doge],,一级评论,5,0,2024-11-03 17:13:35
边流浪边放牧,保密,一场无聊的游戏毁了2个人，怎么忽然承认了?,,一级评论,6,0,2024-11-03 17:13:38
背锅外包侠,保密,她力量被抛弃了[大哭][大哭][大哭],,一级评论,5,0,2024-11-03 17:11:59
散尘化天心,男,"练得∑型似2型，达摩院里6函经
姜来问道无余说，云在青天水在萍
涟水中专挥别日，光刻机密负重行
今日暂且展翼去，明朝登仙听凤鸣",,一级评论,5,0,2024-11-03 17:10:44
大司马大将军_,保密,主=6,,一级评论,5,0,2024-11-03 17:06:44
Axenos,保密,數學符號寫錯的時候，就知道有問題了，表示現場沒任何人懂[笑哭],,一级评论,5,0,2024-11-03 17:05:22
海绵宝宝浪花儿,男,[星星眼]中国也有自己的Faker,,一级评论,6,0,2024-11-03 17:04:25
水木火川,保密,我永远相信，数学这东西还是要看天分的,,一级评论,6,0,2024-11-03 16:58:27
多少带点离谱吧,男,数学这玩意，不会就是真不会,,一级评论,6,0,2024-11-03 17:00:49
bliblibibi董事长,保密,"涟水中专恩情课文《姜姐姐用初等数学证明哥德巴赫猜想》

从阿里初赛访问回来的姜萍姐姐全然不顾身体的疲惫，连夜找我们几个小标兵商量决赛的安排。谈得晚了，便送我们出门，要司机送我们回家。在去大门口的路上，我们说：“姜姐姐，您回去休息吧。您刚从初赛回来。”

姜姐姐摇摇头，“不碍事，你们知道现在网络上有很多人把中专生当作敌人，不断给我们制造麻烦，中专是zg的未来，职业教育的事情便是gj的事情，是头等大事。”我们都激动了，眼里噙着泪花。多好的姜姐姐呀。

姜姐姐抬头看看天空说：“如果数学界像这天空这么安静就好了，但是就有一些问题，像哥德巴赫猜想，至今未得到证明，它们是一团乌云。”

说着，姜姐姐弯下腰，从课桌上拿起一支粉笔，然后看着黑板说：“该死的哥德巴赫猜想。”

说着她用粉笔奋力写出几行初等数学公式，很快就见公式突然爆发出耀眼的强光，然后就变成了一堆抽象的符号。“这就是哥德巴赫猜想的证明，它一直在数学界上空笼罩，几百年未得到证明，我已经忍了很久了。”姜姐姐愤愤地说。同学们都鼓起掌来，为涟水中专有这样的旷世奇才而感到自豪。

一会姜姐姐叫来秘书问：“那个证明刊发到哪里了了？”“好像是阿里达摩院。”秘书说。

姜姐姐一怔，说：“赶紧派人去查，看有什么错误没有。”之后姐姐送我们到大门口， 一直挥手到看不见我们。

第四天我们听说达摩院那边出事了，我们很紧张。而这时姜姐姐叫我们过去。

她依然那么慈祥，让我们坐下说：“证明总是要有纰漏的。为摘取数学皇冠上的明珠而奋斗的人是伟大的。”她这时低下头说：“但我必须承认，我当时用初等数学尝试证明的行为太鲁莽了，我在这里向全球数学家们道歉。我将向全球数学家说明情况。”

我们顿时热泪盈眶，多好的姜姐姐呀，她在证明哥德巴赫猜想过程中的小失误竟然被他记在心里，还道了歉，我们将来一定要向姜姐姐学习，学她那宽广的胸怀和不耻下问的精神。",,一级评论,6,0,2024-11-03 16:57:06
天下殿钟会,男,一个字都看不懂,,一级评论,6,0,2024-11-03 16:55:07
159kko,男,@撕逼-战神 @花Quit,,一级评论,5,0,2024-11-03 16:49:51
DF_wDu,男,@GGGiona 大结局了,,一级评论,6,0,2024-11-03 16:48:03
bb爹,保密,一人两吃是吧[大哭],,一级评论,6,0,2024-11-03 16:42:45
by隐居者,保密,作弊，老师完全代写代提交的答案。不要粉饰成什么“违反规则”,,一级评论,6,0,2024-11-03 16:43:14
tyque11037,男,数学原神,,一级评论,6,0,2024-11-03 16:43:01
尨㺯窿龍读long,保密,符合印象,tyque11037,二级评论,5,0,2024-11-03 16:48:54
成夕沙,保密,没必要。,,一级评论,2,0,2024-11-03 16:42:18
GaijinCEOAnton,保密,当时刚出消息时就持怀疑态度，如果真是数学好就不至于进中专了，我初中玩了3年，初一离家出走，初二带人逃课去网吧，初三整天玩手机，最后中考还是考过线17分进了高中。,,一级评论,5,0,2024-11-03 16:40:05
乔丹比詹姆斯牛逼,保密,大家一起@白话频道,,一级评论,5,0,2024-11-03 16:39:14
乔丹比詹姆斯牛逼,保密,他脸肿了没？,乔丹比詹姆斯牛逼,二级评论,5,0,2024-11-03 16:39:38
大家都爱的小疙瘩,保密,这说法已经是替姜萍遮掩了，什么与他人讨论，就是别人替考做都不是她做的，她能和讨论什么东西,,一级评论,6,0,2024-11-03 16:35:51
voper7,保密,“帮助”,,一级评论,4,0,2024-11-03 16:37:19
拟同意呈部长阅示,男,韩国男团superM专门给姜萍写过一首歌，叫joppingBV19E411S7R6,,一级评论,3,0,2024-11-03 16:33:20
爱弹piano的久石让本人,保密,沙雕🤡,,一级评论,5,0,2024-11-03 16:34:21
不曾远去的爱,保密,我知道，我肯定猜对了。作弊的。哪有什么天才,,一级评论,6,0,2024-11-03 16:35:01
凉叶Falen,保密,什么时候带货？,,一级评论,4,0,2024-11-03 16:31:09
赖巴狗,保密,她是我的老婆，不许骂她😡😡,,一级评论,5,0,2024-11-03 16:29:29
别看我关注,保密,他老师都没她分数高 ，为啥啊[笑哭][笑哭][笑哭],,一级评论,6,0,2024-11-03 16:30:37
红波旁,保密,因为他老师先做了自己的卷子，然后再做她的卷子,别看我关注,二级评论,5,4,2024-11-03 16:31:34
妙哇粽子很强,保密,你第一次考试考完之后，回去复盘了一下，第二次去做比第一次分数高，很难理解吗？,别看我关注,二级评论,6,4,2024-11-03 16:35:12
中国德芙,保密,回复 @妙哇粽子很强 :2次不同的考试考了同一张卷子吗？还是老师在规定时间内做了2张卷子跟复盘了一遍？也太离谱了吧，感觉还有其他原因没爆出来,别看我关注,二级评论,5,0,2024-11-03 17:14:59
哇嘎虾,保密,BV1BySkY2Ee5,,一级评论,6,0,2024-11-03 16:29:04
加油哗伪,保密,主＝6,,一级评论,2,0,2024-11-03 16:28:58
Theshine丿,男,原来Faker夺冠的真正含义是这个[doge],,一级评论,5,0,2024-11-03 16:28:36
小不慢跑,保密,这个学校实在太坏了,,一级评论,5,0,2024-11-03 16:24:13
没有人比我更懂建国,男,得了便宜还卖乖，把事搞砸了吧。,,一级评论,6,0,2024-11-03 16:21:05
微ッ凉,保密,只能说意料之中，也就骗一骗一些家长，但凡受过高等教育的都知道任何学科都需要一个积累的过程，哪怕是牛顿，欧拉，高斯在世也不敢说这种大话,,一级评论,5,0,2024-11-03 16:19:55
ahhheeeee,女,她会不会去直播带货？这流量加上镜头前演戏的本事，绝对比中专毕业强。,,一级评论,4,0,2024-11-03 16:16:19
ボーカロイド一1205,保密,虽然很遗憾，但还是希望出几个有真本事的,,一级评论,5,0,2024-11-03 16:14:30
huay_2018,保密,@志新观天下直播号 @志新观天下,,一级评论,6,0,2024-11-03 16:04:53
自傷無色_,男,看穿多少方为实？,,一级评论,6,0,2024-11-03 16:02:06
北极鲢鱼,保密,哈哈,,一级评论,5,0,2024-11-03 16:02:22
小路西fantasy,保密,@姜萍,,一级评论,6,0,2024-11-03 15:59:49
南浦片帆,男,狗叫声呢？,,一级评论,5,0,2024-11-03 15:57:53
滴滴滴皇殿下,保密,除了这个，还有那些交了几十万带班的也别放过,,一级评论,5,0,2024-11-03 15:52:02
宇宙大战鱿鱼国度,保密,这不开除？学校还是可以的,,一级评论,6,0,2024-11-03 15:45:40
我绝对不啊吧了,保密,正面吃完一波流量反面再吃一波是吧,,一级评论,6,0,2024-11-03 15:46:51
宸栩_,保密,"11月3号，属于两个人，一个Faker,一个Joker",,一级评论,5,0,2024-11-03 15:43:22
小约翰约小,保密,禁止与他人讨论，这几个字我咋没看明白[惊讶],,一级评论,6,0,2024-11-03 15:39:52
